id,label,community
ACER3,ACER3,3
ACTG1,ACTG1,3
ADAM15,ADAM15,3
ADAR,ADAR,3
ADIPOR1,ADIPOR1,3
AK2,AK2,3
AK4,AK4,3
AKIRIN1,AKIRIN1,3
ALAS1,ALAS1,3
AOX1,AOX1,3
AP1B1,AP1B1,3
AP1S2,AP1S2,3
AP2B1,AP2B1,3
AP3D1,AP3D1,3
APH1A,APH1A,3
APOC1,APOC1,3
APOL1,APOL1,3
AQP5,AQP5,3
ARHGDIA,ARHGDIA,3
ARHGDIB,ARHGDIB,3
ASPH,ASPH,3
ATP5PB,ATP5PB,3
B2M,B2M,3
BCL9,BCL9,3
BID,BID,3
BLNK,BLNK,3
BSDC1,BSDC1,3
BST2,BST2,3
C1QB,C1QB,3
C1orf216,C1orf216,3
C3orf14,C3orf14,3
CA8,CA8,3
CADPS2,CADPS2,3
CANT1,CANT1,3
CAP1,CAP1,3
CASC3,CASC3,3
CASP6,CASP6,3
CCT3,CCT3,3
CDC6,CDC6,3
CDCP1,CDCP1,3
CDK2AP1,CDK2AP1,3
CISD3,CISD3,3
CISH,CISH,3
CLDN1,CLDN1,3
CNIH1,CNIH1,3
COPA,COPA,3
COPG1,COPG1,3
CORO2A,CORO2A,3
CP,CP,3
CPT1A,CPT1A,3
CPVL,CPVL,3
CRABP2,CRABP2,3
CREB3L4,CREB3L4,3
CSF3R,CSF3R,3
CSRNP2,CSRNP2,3
CSTF3,CSTF3,3
CTPS2,CTPS2,3
CTSD,CTSD,3
CWC25,CWC25,3
CYB561,CYB561,3
CYFIP1,CYFIP1,3
CYP4Z1,CYP4Z1,3
DDIT4,DDIT4,3
DDX52,DDX52,3
DEDD,DEDD,3
DENND2D,DENND2D,3
DHX58,DHX58,3
DNAAF5,DNAAF5,3
DNALI1,DNALI1,3
DOP1B,DOP1B,3
DPAGT1,DPAGT1,3
DPH2,DPH2,3
DPP3,DPP3,3
DRAM2,DRAM2,3
DUSP14,DUSP14,3
EBNA1BP2,EBNA1BP2,3
EDN2,EDN2,3
EHD4,EHD4,3
EHF,EHF,3
EIF2B3,EIF2B3,3
EIF2D,EIF2D,3
EIF3I,EIF3I,3
ELF3,ELF3,3
ELOVL1,ELOVL1,3
EMB,EMB,3
ENTPD6,ENTPD6,3
EPHA1,EPHA1,3
EPHB3,EPHB3,3
EPN3,EPN3,3
EPOP,EPOP,3
ERAL1,ERAL1,3
ERBB2,ERBB2,3
ETNK2,ETNK2,3
F11R,F11R,3
FAM189B,FAM189B,3
FAM222B,FAM222B,3
FAT1,FAT1,3
FBXL20,FBXL20,3
FEN1,FEN1,3
FHOD1,FHOD1,3
FLAD1,FLAD1,3
FLOT2,FLOT2,3
FOXK2,FOXK2,3
FRMD8,FRMD8,3
FTSJ3,FTSJ3,3
GBP2,GBP2,3
GGNBP2,GGNBP2,3
GIT1,GIT1,3
GLRX,GLRX,3
GMDS,GMDS,3
GMEB1,GMEB1,3
GOLM1,GOLM1,3
GPATCH4,GPATCH4,3
GPRC5C,GPRC5C,3
GRB7,GRB7,3
GSTCD,GSTCD,3
GYG1,GYG1,3
HAX1,HAX1,3
HDAC1,HDAC1,3
HDGF,HDGF,3
HDLBP,HDLBP,3
HECTD3,HECTD3,3
HERC6,HERC6,3
HLA-A,HLA-A,3
HLA-B,HLA-B,3
HLA-DQA2,HLA-DQA2,3
HLA-DQB2,HLA-DQB2,3
HLA-F,HLA-F,3
HNRNPF,HNRNPF,3
HPX,HPX,3
ICAM1,ICAM1,3
ID2,ID2,3
IDH2,IDH2,3
IFI16,IFI16,3
IFITM3,IFITM3,3
IFT20,IFT20,3
IGSF9,IGSF9,3
IL6R,IL6R,3
IPO9,IPO9,3
IRF1,IRF1,3
ISG15,ISG15,3
ISG20L2,ISG20L2,3
ITGB6,ITGB6,3
JPT1,JPT1,3
KDM5B,KDM5B,3
KIAA0100,KIAA0100,3
KLHL12,KLHL12,3
KRT10,KRT10,3
KRT19,KRT19,3
KRT23,KRT23,3
KRT8,KRT8,3
KTN1,KTN1,3
LAD1,LAD1,3
LASP1,LASP1,3
LGALS3BP,LGALS3BP,3
LGALS9,LGALS9,3
LGMN,LGMN,3
LIG3,LIG3,3
LMNB2,LMNB2,3
LMO4,LMO4,3
LRG1,LRG1,3
LRRC41,LRRC41,3
LRRC59,LRRC59,3
LTF,LTF,3
MAP2K3,MAP2K3,3
MAPKAPK3,MAPKAPK3,3
MARCKSL1,MARCKSL1,3
MCM3AP,MCM3AP,3
MCUB,MCUB,3
MDM4,MDM4,3
MED24,MED24,3
MED8,MED8,3
MFSD2A,MFSD2A,3
MGAT4A,MGAT4A,3
MLLT6,MLLT6,3
MME,MME,3
MOV10,MOV10,3
MPHOSPH6,MPHOSPH6,3
MRPL45,MRPL45,3
