id,label,community
ACER3,ACER3,14
ACOX2,ACOX2,14
ACTG1,ACTG1,14
ADAM15,ADAM15,14
ADAR,ADAR,14
ADIPOR1,ADIPOR1,14
AK2,AK2,14
AK4,AK4,14
AKIRIN1,AKIRIN1,14
ALAS1,ALAS1,14
AOX1,AOX1,14
AP1B1,AP1B1,14
AP1S2,AP1S2,14
AP2B1,AP2B1,14
APH1A,APH1A,14
APOC1,APOC1,14
APOL1,APOL1,14
AQP5,AQP5,14
ARHGDIA,ARHGDIA,14
ARHGDIB,ARHGDIB,14
ASPH,ASPH,14
ATP5PB,ATP5PB,14
B2M,B2M,14
BCL9,BCL9,14
BID,BID,14
BLNK,BLNK,14
BSDC1,BSDC1,14
BST2,BST2,14
C1QB,C1QB,14
C1orf216,C1orf216,14
CADPS2,CADPS2,14
CANT1,CANT1,14
CAP1,CAP1,14
CASC3,CASC3,14
CASP6,CASP6,14
CDC6,CDC6,14
CDCP1,CDCP1,14
CDK2AP1,CDK2AP1,14
CISD3,CISD3,14
CISH,CISH,14
CLDN1,CLDN1,14
CNIH1,CNIH1,14
COPA,COPA,14
COPG1,COPG1,14
CORO2A,CORO2A,14
CP,CP,14
CPT1A,CPT1A,14
CPVL,CPVL,14
CRABP2,CRABP2,14
CREB3L4,CREB3L4,14
CSF3R,CSF3R,14
CSRNP2,CSRNP2,14
CSTF3,CSTF3,14
CTSD,CTSD,14
CWC25,CWC25,14
CYB561,CYB561,14
CYFIP1,CYFIP1,14
CYP4Z1,CYP4Z1,14
DDIT4,DDIT4,14
DDX52,DDX52,14
DEDD,DEDD,14
DENND2D,DENND2D,14
DHX58,DHX58,14
DNAAF5,DNAAF5,14
DNAJC22,DNAJC22,14
DNALI1,DNALI1,14
DOCK8,DOCK8,14
DOP1B,DOP1B,14
DPAGT1,DPAGT1,14
DPH2,DPH2,14
DPP3,DPP3,14
DRAM2,DRAM2,14
DUSP14,DUSP14,14
EBNA1BP2,EBNA1BP2,14
EDN2,EDN2,14
EIF2B3,EIF2B3,14
EIF2D,EIF2D,14
EIF3I,EIF3I,14
ELF3,ELF3,14
ELMO2,ELMO2,14
ELOVL1,ELOVL1,14
EMB,EMB,14
ENTPD6,ENTPD6,14
EPHB3,EPHB3,14
EPN3,EPN3,14
EPOP,EPOP,14
ERAL1,ERAL1,14
ERBB2,ERBB2,14
ETNK2,ETNK2,14
F11R,F11R,14
FADS2,FADS2,14
FAM189B,FAM189B,14
FAM222B,FAM222B,14
FAT1,FAT1,14
FBXL20,FBXL20,14
FHOD1,FHOD1,14
FLAD1,FLAD1,14
FLOT2,FLOT2,14
FOXK2,FOXK2,14
FRMD8,FRMD8,14
FTSJ3,FTSJ3,14
GBP2,GBP2,14
GGNBP2,GGNBP2,14
GIT1,GIT1,14
GLRX,GLRX,14
GMDS,GMDS,14
GMEB1,GMEB1,14
GOLM1,GOLM1,14
GPATCH4,GPATCH4,14
GRAMD4,GRAMD4,14
GRB7,GRB7,14
GSTCD,GSTCD,14
GYG1,GYG1,14
HAX1,HAX1,14
HDAC1,HDAC1,14
HDGF,HDGF,14
HDLBP,HDLBP,14
HECTD3,HECTD3,14
HERC6,HERC6,14
HLA-A,HLA-A,14
HLA-B,HLA-B,14
HLA-DQA2,HLA-DQA2,14
HLA-F,HLA-F,14
HNRNPF,HNRNPF,14
HPX,HPX,14
HS6ST1,HS6ST1,14
ICAM1,ICAM1,14
ID2,ID2,14
IDH2,IDH2,14
IFI16,IFI16,14
IFITM3,IFITM3,14
IFT20,IFT20,14
IGSF9,IGSF9,14
IL6R,IL6R,14
IPO13,IPO13,14
IPO9,IPO9,14
IRF1,IRF1,14
ISG15,ISG15,14
ISG20L2,ISG20L2,14
ITGB6,ITGB6,14
JPT1,JPT1,14
KDM5B,KDM5B,14
KIAA0100,KIAA0100,14
KLHL12,KLHL12,14
KRT10,KRT10,14
KRT19,KRT19,14
KRT23,KRT23,14
KRT8,KRT8,14
KTN1,KTN1,14
LAD1,LAD1,14
LASP1,LASP1,14
LDAH,LDAH,14
LGALS3BP,LGALS3BP,14
LGALS9,LGALS9,14
LIG3,LIG3,14
LMNB2,LMNB2,14
LMO4,LMO4,14
LRG1,LRG1,14
LRRC41,LRRC41,14
LRRC59,LRRC59,14
LTF,LTF,14
MAP2K3,MAP2K3,14
MAPKAPK3,MAPKAPK3,14
MARCKSL1,MARCKSL1,14
MCM3AP,MCM3AP,14
MCUB,MCUB,14
MED24,MED24,14
MED8,MED8,14
METTL2A,METTL2A,14
MFSD2A,MFSD2A,14
MGAT4A,MGAT4A,14
MLLT6,MLLT6,14
MME,MME,14
MORC2,MORC2,14
MOV10,MOV10,14
MPHOSPH6,MPHOSPH6,14
MRPL45,MRPL45,14
MRPS15,MRPS15,14
MRPS23,MRPS23,14
MSL1,MSL1,14
MST1R,MST1R,14
MSTO1,MSTO1,14
MUC1,MUC1,14
MX1,MX1,14
MYCBP,MYCBP,14
MYO18A,MYO18A,14
MYORG,MYORG,14
NAGA,NAGA,14
NANOS1,NANOS1,14
NCSTN,NCSTN,14
NDUFS2,NDUFS2,14
NECTIN1,NECTIN1,14
NECTIN4,NECTIN4,14
NIPSNAP1,NIPSNAP1,14
NLE1,NLE1,14
NME1,NME1,14
NUFIP2,NUFIP2,14
OAS1,OAS1,14
OAT,OAT,14
OBP2B,OBP2B,14
OSBPL5,OSBPL5,14
P4HB,P4HB,14
PABPC4,PABPC4,14
PARP9,PARP9,14
PBX1,PBX1,14
PCGF2,PCGF2,14
PDE4B,PDE4B,14
PDE4DIP,PDE4DIP,14
PDIA3,PDIA3,14
PDXK,PDXK,14
PEF1,PEF1,14
PEX12,PEX12,14
PGAP3,PGAP3,14
PGAP6,PGAP6,14
PHF12,PHF12,14
PHLDA2,PHLDA2,14
PIGM,PIGM,14
PIGS,PIGS,14
PIGW,PIGW,14
PIK3R3,PIK3R3,14
PIP4K2B,PIP4K2B,14
PITX1,PITX1,14
PLAAT4,PLAAT4,14
PLEKHA6,PLEKHA6,14
PLXNB2,PLXNB2,14
PODXL2,PODXL2,14
POGK,POGK,14
POLDIP2,POLDIP2,14
PPFIBP2,PPFIBP2,14
PPP1R15B,PPP1R15B,14
PPP1R1B,PPP1R1B,14
PROM1,PROM1,14
PRRT3,PRRT3,14
PSMA4,PSMA4,14
PSMA5,PSMA5,14
PSMB3,PSMB3,14
PSMB8,PSMB8,14
PSMB9,PSMB9,14
PTPRF,PTPRF,14
PTRH2,PTRH2,14
PYCR1,PYCR1,14
PYGB,PYGB,14
RAB29,RAB29,14
RAB34,RAB34,14
RABGGTB,RABGGTB,14
RABIF,RABIF,14
RAN,RAN,14
RAPGEFL1,RAPGEFL1,14
RARA,RARA,14
RASD2,RASD2,14
RBBP5,RBBP5,14
RCC1,RCC1,14
RCN2,RCN2,14
RFX5,RFX5,14
RND1,RND1,14
RNF213,RNF213,14
RPL19,RPL19,14
RPL22L1,RPL22L1,14
RPL23,RPL23,14
RPL23A,RPL23A,14
RPS27,RPS27,14
RRP7A,RRP7A,14
RUSC1,RUSC1,14
S100A16,S100A16,14
S100A9,S100A9,14
SCGB2A2,SCGB2A2,14
SDF2,SDF2,14
SDHC,SDHC,14
SEC11C,SEC11C,14
SEPTIN8,SEPTIN8,14
SEPTIN9,SEPTIN9,14
SERINC2,SERINC2,14
SF3B4,SF3B4,14
SKA2,SKA2,14
SLC18B1,SLC18B1,14
SLC34A2,SLC34A2,14
SLC35A1,SLC35A1,14
SLC35B1,SLC35B1,14
SLC39A11,SLC39A11,14
SLC41A1,SLC41A1,14
SLC44A4,SLC44A4,14
SLC50A1,SLC50A1,14
SLC5A1,SLC5A1,14
SLC6A9,SLC6A9,14
SLFN11,SLFN11,14
SLFN5,SLFN5,14
SMAP2,SMAP2,14
SMARCD2,SMARCD2,14
SMG5,SMG5,14
SND1,SND1,14
SNRPE,SNRPE,14
SNRPG,SNRPG,14
SOCS7,SOCS7,14
SOWAHA,SOWAHA,14
SOX13,SOX13,14
SOX9,SOX9,14
SPAG5,SPAG5,14
SPTLC2,SPTLC2,14
SQOR,SQOR,14
SRCIN1,SRCIN1,14
SREBF1,SREBF1,14
SSR2,SSR2,14
ST3GAL1,ST3GAL1,14
ST6GAL1,ST6GAL1,14
STARD3,STARD3,14
SUPT6H,SUPT6H,14
SYNRG,SYNRG,14
SYT12,SYT12,14
TACO1,TACO1,14
TADA1,TADA1,14
TAF12,TAF12,14
TAF15,TAF15,14
TAP1,TAP1,14
TARS2,TARS2,14
TDRKH,TDRKH,14
TFAP2B,TFAP2B,14
TFDP1,TFDP1,14
TIMM17A,TIMM17A,14
TLCD1,TLCD1,14
TLE1,TLE1,14
TMC6,TMC6,14
TMCO1,TMCO1,14
TMEM11,TMEM11,14
TMEM132A,TMEM132A,14
TMEM183A,TMEM183A,14
TMEM229B,TMEM229B,14
TMEM69,TMEM69,14
TMEM79,TMEM79,14
TMEM86A,TMEM86A,14
TMEM94,TMEM94,14
TMEM97,TMEM97,14
TMPRSS13,TMPRSS13,14
TNFAIP1,TNFAIP1,14
TNFRSF21,TNFRSF21,14
TOM1L1,TOM1L1,14
TOMM40L,TOMM40L,14
TOP2A,TOP2A,14
TPD52L1,TPD52L1,14
TPGS2,TPGS2,14
TPM3,TPM3,14
TRAF4,TRAF4,14
TRIB2,TRIB2,14
TRIB3,TRIB3,14
TRIM14,TRIM14,14
TSKU,TSKU,14
TSPAN17,TSPAN17,14
TUBB,TUBB,14
TUBG1,TUBG1,14
TXLNA,TXLNA,14
TYMP,TYMP,14
UAP1,UAP1,14
UBAP2L,UBAP2L,14
UBE2L6,UBE2L6,14
UBE2Q1,UBE2Q1,14
UCP2,UCP2,14
UNC119,UNC119,14
USP18,USP18,14
USP22,USP22,14
UTP18,UTP18,14
UTP20,UTP20,14
VDAC1,VDAC1,14
VOPP1,VOPP1,14
WDR77,WDR77,14
WFS1,WFS1,14
WIPF2,WIPF2,14
WSB2,WSB2,14
YARS1,YARS1,14
YBX1,YBX1,14
YPEL2,YPEL2,14
YRDC,YRDC,14
YTHDF2,YTHDF2,14
ZBED4,ZBED4,14
ZBTB7C,ZBTB7C,14
ZMPSTE24,ZMPSTE24,14
ZNF687,ZNF687,14
ZNF830,ZNF830,14
ZNHIT3,ZNHIT3,14
