id,label,community
MMP14,MMP14,4
MMP2,MMP2,4
MMP9,MMP9,4
MOB4,MOB4,4
MRC2,MRC2,4
MSR1,MSR1,4
MTHFD1L,MTHFD1L,4
MTRES1,MTRES1,4
MTX2,MTX2,4
MXRA5,MXRA5,4
MXRA7,MXRA7,4
MXRA8,MXRA8,4
MYL12A,MYL12A,4
MYO1D,MYO1D,4
MYO1E,MYO1E,4
NAV1,NAV1,4
NCF2,NCF2,4
NDRG1,NDRG1,4
NDUFB3,NDUFB3,4
NID1,NID1,4
NID2,NID2,4
NOP58,NOP58,4
NOTCH3,NOTCH3,4
NRM,NRM,4
NRP2,NRP2,4
NSD3,NSD3,4
NUAK1,NUAK1,4
NUMBL,NUMBL,4
NUPR2,NUPR2,4
NXN,NXN,4
OLFML2B,OLFML2B,4
OLR1,OLR1,4
OSTM1,OSTM1,4
P3H1,P3H1,4
P4HA1,P4HA1,4
P4HA2,P4HA2,4
PALLD,PALLD,4
PANX1,PANX1,4
PCDH12,PCDH12,4
PCED1B,PCED1B,4
PCGF5,PCGF5,4
PCOLCE,PCOLCE,4
PDGFB,PDGFB,4
PDGFC,PDGFC,4
PDGFRB,PDGFRB,4
PDLIM5,PDLIM5,4
PDPN,PDPN,4
PDSS2,PDSS2,4
PELO,PELO,4
PGAM1,PGAM1,4
PGK1,PGK1,4
PGR,PGR,4
PIK3AP1,PIK3AP1,4
PILRA,PILRA,4
PITPNB,PITPNB,4
PLA2G15,PLA2G15,4
PLAAT5,PLAAT5,4
PLAU,PLAU,4
PLAUR,PLAUR,4
PLBD2,PLBD2,4
PLEKHA2,PLEKHA2,4
PLEKHG2,PLEKHG2,4
PLOD2,PLOD2,4
PLPBP,PLPBP,4
PLPP5,PLPP5,4
PLS3,PLS3,4
PLXDC1,PLXDC1,4
PLXDC2,PLXDC2,4
PLXNC1,PLXNC1,4
PMEPA1,PMEPA1,4
PODNL1,PODNL1,4
POGLUT2,POGLUT2,4
POLB,POLB,4
POSTN,POSTN,4
PRDM1,PRDM1,4
PREP,PREP,4
PRRX1,PRRX1,4
PRRX2,PRRX2,4
PSAP,PSAP,4
PTGS1,PTGS1,4
PTK7,PTK7,4
PTTG1IP,PTTG1IP,4
PXDN,PXDN,4
PYGL,PYGL,4
QRSL1,QRSL1,4
RAB31,RAB31,4
RAB32,RAB32,4
RALA,RALA,4
RARS2,RARS2,4
RCN3,RCN3,4
RFLNB,RFLNB,4
RGS1,RGS1,4
RGS16,RGS16,4
RNASE1,RNASE1,4
RNF152,RNF152,4
RNF19B,RNF19B,4
RNF44,RNF44,4
ROR2,ROR2,4
RUFY1,RUFY1,4
SCARF2,SCARF2,4
SDC1,SDC1,4
SDC2,SDC2,4
SEC23A,SEC23A,4
SEC61G,SEC61G,4
SEMA5A,SEMA5A,4
SEPTIN11,SEPTIN11,4
SERPINE1,SERPINE1,4
SESTD1,SESTD1,4
SFRP2,SFRP2,4
SFXN3,SFXN3,4
SGCB,SGCB,4
SIPA1L2,SIPA1L2,4
SLC12A8,SLC12A8,4
SLC15A3,SLC15A3,4
SLC20A1,SLC20A1,4
SLC20A2,SLC20A2,4
SLC2A1,SLC2A1,4
SLC40A1,SLC40A1,4
SLC44A1,SLC44A1,4
SLC6A6,SLC6A6,4
SLC7A1,SLC7A1,4
SLC7A7,SLC7A7,4
SLITRK6,SLITRK6,4
SMAD7,SMAD7,4
SMIM19,SMIM19,4
SMYD2,SMYD2,4
SNX10,SNX10,4
SPARC,SPARC,4
SPATS2L,SPATS2L,4
SPCS2,SPCS2,4
SPOCK1,SPOCK1,4
SPON2,SPON2,4
SPP1,SPP1,4
SPRY4,SPRY4,4
SPTSSB,SPTSSB,4
SRPX2,SRPX2,4
STX2,STX2,4
STYX,STYX,4
SUMO1,SUMO1,4
SYDE1,SYDE1,4
SYNDIG1,SYNDIG1,4
SYT11,SYT11,4
TBL1X,TBL1X,4
TCF4,TCF4,4
TDRD3,TDRD3,4
TFRC,TFRC,4
TGFB1,TGFB1,4
TGFB2,TGFB2,4
TGFBI,TGFBI,4
TGFBR1,TGFBR1,4
THBS1,THBS1,4
THBS2,THBS2,4
THY1,THY1,4
TIMP2,TIMP2,4
TIMP3,TIMP3,4
TLCD3A,TLCD3A,4
TLR2,TLR2,4
TM2D2,TM2D2,4
TMEM119,TMEM119,4
TMEM158,TMEM158,4
TMX1,TMX1,4
TNFAIP6,TNFAIP6,4
TNFRSF19,TNFRSF19,4
TPM4,TPM4,4
TPST2,TPST2,4
TRAM2,TRAM2,4
TUBA4A,TUBA4A,4
TWSG1,TWSG1,4
UBA2,UBA2,4
UNC5B,UNC5B,4
VCAN,VCAN,4
VEGFA,VEGFA,4
VEGFC,VEGFC,4
WDR12,WDR12,4
WNT5A,WNT5A,4
WNT7B,WNT7B,4
XXYLT1,XXYLT1,4
ZEB1,ZEB1,4
ZMAT3,ZMAT3,4
ZMYND8,ZMYND8,4
