id,label,community
PIGM,PIGM,6
PIGS,PIGS,6
PIGW,PIGW,6
PIK3R3,PIK3R3,6
PIP4K2B,PIP4K2B,6
PITX1,PITX1,6
PLAAT4,PLAAT4,6
PLEKHA6,PLEKHA6,6
PLEKHF1,PLEKHF1,6
PLXNB2,PLXNB2,6
PODXL2,PODXL2,6
POGK,POGK,6
POLDIP2,POLDIP2,6
PPFIBP2,PPFIBP2,6
PPIL2,PPIL2,6
PPP1R1B,PPP1R1B,6
PROM1,PROM1,6
PRRT3,PRRT3,6
PSMA4,PSMA4,6
PSMA5,PSMA5,6
PSMB3,PSMB3,6
PSMB8,PSMB8,6
PSMB9,PSMB9,6
PTPRF,PTPRF,6
PTRH2,PTRH2,6
PYCR1,PYCR1,6
PYGB,PYGB,6
RAB29,RAB29,6
RAB34,RAB34,6
RABGGTB,RABGGTB,6
RABIF,RABIF,6
RAN,RAN,6
RAPGEFL1,RAPGEFL1,6
RARA,RARA,6
RASD2,RASD2,6
RBBP5,RBBP5,6
RBM15B,RBM15B,6
RCC1,RCC1,6
RCN2,RCN2,6
RFX5,RFX5,6
RND1,RND1,6
RNF213,RNF213,6
RPL19,RPL19,6
RPL22L1,RPL22L1,6
RPL23,RPL23,6
RPL23A,RPL23A,6
RPS27,RPS27,6
RUSC1,RUSC1,6
S100A16,S100A16,6
S100A9,S100A9,6
SDF2,SDF2,6
SDHC,SDHC,6
SEC11C,SEC11C,6
SEPTIN8,SEPTIN8,6
SEPTIN9,SEPTIN9,6
SERINC2,SERINC2,6
SF3B4,SF3B4,6
SKA2,SKA2,6
SLC18B1,SLC18B1,6
SLC34A2,SLC34A2,6
SLC35A1,SLC35A1,6
SLC35B1,SLC35B1,6
SLC39A11,SLC39A11,6
SLC41A1,SLC41A1,6
SLC44A4,SLC44A4,6
SLC4A2,SLC4A2,6
SLC50A1,SLC50A1,6
SLC5A1,SLC5A1,6
SLC6A9,SLC6A9,6
SLFN11,SLFN11,6
SLFN5,SLFN5,6
SMAP2,SMAP2,6
SMARCD2,SMARCD2,6
SMG5,SMG5,6
SND1,SND1,6
SNRPE,SNRPE,6
SNRPG,SNRPG,6
SOCS7,SOCS7,6
SOWAHA,SOWAHA,6
SOX13,SOX13,6
SOX9,SOX9,6
SPAG5,SPAG5,6
SPTLC2,SPTLC2,6
SQOR,SQOR,6
SRCIN1,SRCIN1,6
SREBF1,SREBF1,6
SSR2,SSR2,6
ST3GAL1,ST3GAL1,6
ST6GAL1,ST6GAL1,6
STARD3,STARD3,6
SUPT6H,SUPT6H,6
SYNRG,SYNRG,6
SYT12,SYT12,6
TACO1,TACO1,6
TADA1,TADA1,6
TAF12,TAF12,6
TAF15,TAF15,6
TAP1,TAP1,6
TARS2,TARS2,6
TDRKH,TDRKH,6
TFAP2B,TFAP2B,6
TFDP1,TFDP1,6
TIMM17A,TIMM17A,6
TLCD1,TLCD1,6
TLE1,TLE1,6
TMC6,TMC6,6
TMCO1,TMCO1,6
TMEM11,TMEM11,6
TMEM132A,TMEM132A,6
TMEM183A,TMEM183A,6
TMEM229B,TMEM229B,6
TMEM69,TMEM69,6
TMEM79,TMEM79,6
TMEM94,TMEM94,6
TMEM97,TMEM97,6
TNFAIP1,TNFAIP1,6
TNFRSF21,TNFRSF21,6
TOM1L1,TOM1L1,6
TOMM40L,TOMM40L,6
TOP2A,TOP2A,6
TPD52L1,TPD52L1,6
TPGS2,TPGS2,6
TPM3,TPM3,6
TRAF4,TRAF4,6
TRIB2,TRIB2,6
TRIB3,TRIB3,6
TRIM14,TRIM14,6
TSKU,TSKU,6
TSPAN17,TSPAN17,6
TTC9,TTC9,6
TUBB,TUBB,6
TXLNA,TXLNA,6
TYMP,TYMP,6
UAP1,UAP1,6
UBAP2L,UBAP2L,6
UBE2L6,UBE2L6,6
UBE2Q1,UBE2Q1,6
UCP2,UCP2,6
UNC119,UNC119,6
USP18,USP18,6
USP22,USP22,6
UTP18,UTP18,6
UTP20,UTP20,6
VDAC1,VDAC1,6
VOPP1,VOPP1,6
WDR77,WDR77,6
WFS1,WFS1,6
WIPF2,WIPF2,6
WSB2,WSB2,6
YARS1,YARS1,6
YBX1,YBX1,6
YPEL2,YPEL2,6
YRDC,YRDC,6
YTHDF2,YTHDF2,6
ZBED4,ZBED4,6
ZBTB7C,ZBTB7C,6
ZNF687,ZNF687,6
ZNF830,ZNF830,6
ZNHIT3,ZNHIT3,6
