id,label,community
CIDEC,CIDEC,1
CKB,CKB,1
CLIP4,CLIP4,1
CLMP,CLMP,1
CLUH,CLUH,1
CNOT9,CNOT9,1
CNRIP1,CNRIP1,1
CNTFR,CNTFR,1
COL4A2,COL4A2,1
COX7A1,COX7A1,1
CPM,CPM,1
CS,CS,1
CSPG4,CSPG4,1
CSTA,CSTA,1
CTIF,CTIF,1
CYB5A,CYB5A,1
CYGB,CYGB,1
CYP4B1,CYP4B1,1
DEPP1,DEPP1,1
DGAT1,DGAT1,1
DGAT2,DGAT2,1
DHRS3,DHRS3,1
DIP2C,DIP2C,1
DLST,DLST,1
DOCK11,DOCK11,1
DTX1,DTX1,1
EBF1,EBF1,1
ECHDC1,ECHDC1,1
ECHDC3,ECHDC3,1
ECHS1,ECHS1,1
EDNRB,EDNRB,1
EFNB1,EFNB1,1
EHD2,EHD2,1
EIF4EBP2,EIF4EBP2,1
ELMOD3,ELMOD3,1
ELOA,ELOA,1
EMC3,EMC3,1
EPAS1,EPAS1,1
EPB41L3,EPB41L3,1
EPB41L4B,EPB41L4B,1
ESYT1,ESYT1,1
ETFA,ETFA,1
ETFDH,ETFDH,1
FABP4,FABP4,1
FABP5,FABP5,1
FADS3,FADS3,1
FAM89A,FAM89A,1
FANCE,FANCE,1
FASN,FASN,1
FBLN2,FBLN2,1
FERMT2,FERMT2,1
FGFBP2,FGFBP2,1
FGFRL1,FGFRL1,1
FNDC4,FNDC4,1
FNIP2,FNIP2,1
FOXN3,FOXN3,1
FOXO1,FOXO1,1
FZD4,FZD4,1
G0S2,G0S2,1
GAB2,GAB2,1
GABARAPL1,GABARAPL1,1
GALNT15,GALNT15,1
GBE1,GBE1,1
GCDH,GCDH,1
GHR,GHR,1
GLUL,GLUL,1
GMCL1,GMCL1,1
GNG2,GNG2,1
GPAM,GPAM,1
GPAT3,GPAT3,1
GPATCH11,GPATCH11,1
GPD1,GPD1,1
GPD1L,GPD1L,1
GPHN,GPHN,1
GPIHBP1,GPIHBP1,1
GPR153,GPR153,1
GPR34,GPR34,1
GPT,GPT,1
GPT2,GPT2,1
GPX3,GPX3,1
GPX4,GPX4,1
GRK3,GRK3,1
GRK5,GRK5,1
GYG2,GYG2,1
GYPC,GYPC,1
GYS1,GYS1,1
HACD2,HACD2,1
HADH,HADH,1
HBA2,HBA2,1
HBB,HBB,1
HBEGF,HBEGF,1
HEBP2,HEBP2,1
HLA-DMA,HLA-DMA,1
HSD17B11,HSD17B11,1
HSDL2,HSDL2,1
HSP90AB1,HSP90AB1,1
HSPA1A,HSPA1A,1
HSPA1B,HSPA1B,1
HSPB6,HSPB6,1
HSPB7,HSPB7,1
IDH1,IDH1,1
IGFBP3,IGFBP3,1
IL15RA,IL15RA,1
IRS2,IRS2,1
ITGA7,ITGA7,1
ITGB1BP1,ITGB1BP1,1
KANK2,KANK2,1
KCNIP2,KCNIP2,1
KDR,KDR,1
KLF15,KLF15,1
KLHDC8B,KLHDC8B,1
LAMA2,LAMA2,1
LAMC1,LAMC1,1
LARP6,LARP6,1
LDB2,LDB2,1
LDHB,LDHB,1
LDHD,LDHD,1
LGALS1,LGALS1,1
LGALS12,LGALS12,1
LGALS3,LGALS3,1
LIFR,LIFR,1
LIPE,LIPE,1
LIX1L,LIX1L,1
LMCD1,LMCD1,1
LPIN1,LPIN1,1
LPL,LPL,1
LRP1,LRP1,1
LSM6,LSM6,1
LSS,LSS,1
MAN1A1,MAN1A1,1
MAN2A2,MAN2A2,1
MAOA,MAOA,1
MAP3K5,MAP3K5,1
MAPK11,MAPK11,1
MCAM,MCAM,1
MDFIC,MDFIC,1
MEOX2,MEOX2,1
METTL7A,METTL7A,1
MGLL,MGLL,1
MKNK2,MKNK2,1
MLX,MLX,1
MLXIPL,MLXIPL,1
MMD,MMD,1
MOCS1,MOCS1,1
MPC1,MPC1,1
MPDZ,MPDZ,1
MPST,MPST,1
MRAS,MRAS,1
MRPS36,MRPS36,1
MT-ATP6,MT-ATP6,1
MT-ATP8,MT-ATP8,1
MT-CO1,MT-CO1,1
MT-CO2,MT-CO2,1
MT-CO3,MT-CO3,1
MT-CYB,MT-CYB,1
MT-ND1,MT-ND1,1
MT-ND2,MT-ND2,1
MT-ND3,MT-ND3,1
MT-ND4,MT-ND4,1
MT-ND4L,MT-ND4L,1
MT-ND5,MT-ND5,1
MT-ND6,MT-ND6,1
MTARC2,MTARC2,1
MTHFD1,MTHFD1,1
MYCBP2,MYCBP2,1
MYCT1,MYCT1,1
MYO1C,MYO1C,1
NAT8L,NAT8L,1
NDN,NDN,1
NDUFB5,NDUFB5,1
NDUFS4,NDUFS4,1
NFU1,NFU1,1
NMB,NMB,1
NMT2,NMT2,1
NNAT,NNAT,1
NPR1,NPR1,1
NR1H3,NR1H3,1
NRN1,NRN1,1
OLFM2,OLFM2,1
OPTN,OPTN,1
ORMDL3,ORMDL3,1
OXCT1,OXCT1,1
PALM,PALM,1
PC,PC,1
PCCA,PCCA,1
PCDH18,PCDH18,1
PCK1,PCK1,1
PCK2,PCK2,1
PCOLCE2,PCOLCE2,1
PCYT2,PCYT2,1
PDE2A,PDE2A,1
PDE8A,PDE8A,1
PDHA1,PDHA1,1
PDK2,PDK2,1
PDK4,PDK4,1
PECR,PECR,1
PEX19,PEX19,1
PEX6,PEX6,1
PFKFB3,PFKFB3,1
PGD,PGD,1
PGM1,PGM1,1
PHLDA3,PHLDA3,1
PHLDB2,PHLDB2,1
PHYH,PHYH,1
PID1,PID1,1
PIEZO1,PIEZO1,1
PIP4P2,PIP4P2,1
PJA1,PJA1,1
PKDCC,PKDCC,1
PLA2G2A,PLA2G2A,1
PLAAT3,PLAAT3,1
PLEKHO1,PLEKHO1,1
PLIN1,PLIN1,1
PLIN2,PLIN2,1
PLIN4,PLIN4,1
PLPP3,PLPP3,1
PLSCR4,PLSCR4,1
PMM1,PMM1,1
PNPLA2,PNPLA2,1
POLR3GL,POLR3GL,1
PPARG,PPARG,1
PPP1R1A,PPP1R1A,1
PPP3R1,PPP3R1,1
PRDX6,PRDX6,1
PRELP,PRELP,1
PRKAR2B,PRKAR2B,1
PRXL2A,PRXL2A,1
PSMA7,PSMA7,1
PSMC4,PSMC4,1
PTEN,PTEN,1
PTPRG,PTPRG,1
PTPRM,PTPRM,1
PTX3,PTX3,1
RAI2,RAI2,1
RAMP2,RAMP2,1
RARRES2,RARRES2,1
RASL10B,RASL10B,1
RASSF4,RASSF4,1
RBP4,RBP4,1
RBP7,RBP7,1
RCL1,RCL1,1
RETREG1,RETREG1,1
RETSAT,RETSAT,1
RFTN1,RFTN1,1
RGS3,RGS3,1
RHOBTB3,RHOBTB3,1
RIDA,RIDA,1
RNF125,RNF125,1
ROBO4,ROBO4,1
RPL11,RPL11,1
RPLP2,RPLP2,1
RPS20,RPS20,1
RPS26,RPS26,1
RRAGC,RRAGC,1
RRAGD,RRAGD,1
RRAS,RRAS,1
RRP36,RRP36,1
RTN3,RTN3,1
RXRA,RXRA,1
S100B,S100B,1
SCD,SCD,1
SCRN2,SCRN2,1
SDHB,SDHB,1
SEMA3G,SEMA3G,1
SEMA4D,SEMA4D,1
SERPINF1,SERPINF1,1
SH3KBP1,SH3KBP1,1
SHMT1,SHMT1,1
SIK2,SIK2,1
SLC19A3,SLC19A3,1
SLC1A3,SLC1A3,1
SLC25A1,SLC25A1,1
SLC25A16,SLC25A16,1
SLC66A2,SLC66A2,1
SMIM3,SMIM3,1
SNX3,SNX3,1
SORBS1,SORBS1,1
SPINT2,SPINT2,1
SPON1,SPON1,1
SPTBN1,SPTBN1,1
SRPX,SRPX,1
STAT5A,STAT5A,1
STEAP1,STEAP1,1
STX12,STX12,1
STX7,STX7,1
SUCLA2,SUCLA2,1
SUCLG1,SUCLG1,1
SUN2,SUN2,1
TACC1,TACC1,1
TARS3,TARS3,1
TBC1D2B,TBC1D2B,1
TEAD1,TEAD1,1
TEK,TEK,1
TFE3,TFE3,1
THRA,THRA,1
THYN1,THYN1,1
TIMP4,TIMP4,1
TKT,TKT,1
TLN2,TLN2,1
TM7SF2,TM7SF2,1
TMBIM1,TMBIM1,1
TMEM100,TMEM100,1
TMEM120A,TMEM120A,1
TMEM126A,TMEM126A,1
TMEM132C,TMEM132C,1
TMEM140,TMEM140,1
TMEM256,TMEM256,1
TMEM37,TMEM37,1
TMEM88,TMEM88,1
TMTC1,TMTC1,1
TNFAIP8,TNFAIP8,1
TNIP1,TNIP1,1
TNS2,TNS2,1
TOB2,TOB2,1
TRARG1,TRARG1,1
TSC22D3,TSC22D3,1
TSPAN3,TSPAN3,1
TTC38,TTC38,1
TWIST1,TWIST1,1
TWIST2,TWIST2,1
TXNIP,TXNIP,1
UQCRH,UQCRH,1
USP30,USP30,1
UVRAG,UVRAG,1
VAMP5,VAMP5,1
VEGFB,VEGFB,1
VEGFD,VEGFD,1
VIM,VIM,1
VKORC1L1,VKORC1L1,1
VSTM4,VSTM4,1
VTI1B,VTI1B,1
VWF,VWF,1
YIF1B,YIF1B,1
ZBED3,ZBED3,1
ZBTB16,ZBTB16,1
ZDHHC18,ZDHHC18,1
ZFAND5,ZFAND5,1
