id,label,community
AASS,AASS,2
ABCA1,ABCA1,2
ABCD1,ABCD1,2
ABHD15,ABHD15,2
ABHD5,ABHD5,2
ACAA2,ACAA2,2
ACACB,ACACB,2
ACADS,ACADS,2
ACO1,ACO1,2
ACO2,ACO2,2
ACOT1,ACOT1,2
ACOT2,ACOT2,2
ACSL1,ACSL1,2
ACSL4,ACSL4,2
ACSS2,ACSS2,2
ADGRF5,ADGRF5,2
ADGRL4,ADGRL4,2
ADH1B,ADH1B,2
ADH1C,ADH1C,2
ADH5,ADH5,2
ADIPOQ,ADIPOQ,2
ADRA2A,ADRA2A,2
ADRB2,ADRB2,2
AFAP1L1,AFAP1L1,2
AGPAT2,AGPAT2,2
AIFM2,AIFM2,2
AKAP12,AKAP12,2
ALDH2,ALDH2,2
ALDH6A1,ALDH6A1,2
ALDOC,ALDOC,2
ANGPTL4,ANGPTL4,2
ANO6,ANO6,2
ANTXR2,ANTXR2,2
ANXA6,ANXA6,2
AOC3,AOC3,2
APBB1IP,APBB1IP,2
APCDD1,APCDD1,2
APMAP,APMAP,2
APOE,APOE,2
APOL3,APOL3,2
APOL4,APOL4,2
APOLD1,APOLD1,2
AQP7,AQP7,2
ARPC5,ARPC5,2
ASS1,ASS1,2
ATP1A2,ATP1A2,2
ATP5ME,ATP5ME,2
AVPI1,AVPI1,2
BCKDHB,BCKDHB,2
BIN1,BIN1,2
BNIP3,BNIP3,2
BNIP3L,BNIP3L,2
BOK,BOK,2
BTG1,BTG1,2
BTNL9,BTNL9,2
C19orf12,C19orf12,2
C1QTNF1,C1QTNF1,2
C20orf27,C20orf27,2
C2CD2,C2CD2,2
C7,C7,2
CA3,CA3,2
CALB2,CALB2,2
CALCRL,CALCRL,2
CAT,CAT,2
CAV1,CAV1,2
CAV2,CAV2,2
CAVIN2,CAVIN2,2
CCDC50,CCDC50,2
CCDC69,CCDC69,2
CCDC92,CCDC92,2
CD300LG,CD300LG,2
CD36,CD36,2
CD99L2,CD99L2,2
CDKN1C,CDKN1C,2
CDKN2B,CDKN2B,2
CDKN2C,CDKN2C,2
CDO1,CDO1,2
CEBPA,CEBPA,2
CELF2,CELF2,2
CFL2,CFL2,2
CHCHD10,CHCHD10,2
CHP1,CHP1,2
CIDEA,CIDEA,2
CIDEC,CIDEC,2
CKB,CKB,2
CLIP4,CLIP4,2
CLMP,CLMP,2
CLUH,CLUH,2
CNOT9,CNOT9,2
CNRIP1,CNRIP1,2
CNTFR,CNTFR,2
COL4A2,COL4A2,2
COX7A1,COX7A1,2
CPM,CPM,2
CS,CS,2
CSPG4,CSPG4,2
CSTA,CSTA,2
CTIF,CTIF,2
CYB5A,CYB5A,2
CYGB,CYGB,2
CYP4B1,CYP4B1,2
DEPP1,DEPP1,2
DGAT1,DGAT1,2
DGAT2,DGAT2,2
DHRS3,DHRS3,2
DIP2C,DIP2C,2
DLST,DLST,2
DOCK11,DOCK11,2
DTX1,DTX1,2
EBF1,EBF1,2
ECHDC1,ECHDC1,2
ECHDC3,ECHDC3,2
ECHS1,ECHS1,2
EDNRB,EDNRB,2
EFNB1,EFNB1,2
EHD2,EHD2,2
EIF4EBP2,EIF4EBP2,2
ELMOD3,ELMOD3,2
ELOA,ELOA,2
EMC3,EMC3,2
EPAS1,EPAS1,2
EPB41L3,EPB41L3,2
EPB41L4B,EPB41L4B,2
ESYT1,ESYT1,2
ETFA,ETFA,2
ETFDH,ETFDH,2
FABP4,FABP4,2
FABP5,FABP5,2
FADS3,FADS3,2
FAM89A,FAM89A,2
FANCE,FANCE,2
FASN,FASN,2
FBLN2,FBLN2,2
FERMT2,FERMT2,2
FGFBP2,FGFBP2,2
FGFRL1,FGFRL1,2
FNDC4,FNDC4,2
FNIP2,FNIP2,2
FOXN3,FOXN3,2
FOXO1,FOXO1,2
FZD4,FZD4,2
G0S2,G0S2,2
GAB2,GAB2,2
GABARAPL1,GABARAPL1,2
GALNT15,GALNT15,2
GBE1,GBE1,2
GCDH,GCDH,2
GHR,GHR,2
GLUL,GLUL,2
GMCL1,GMCL1,2
GNG2,GNG2,2
GPAM,GPAM,2
GPAT3,GPAT3,2
GPATCH11,GPATCH11,2
GPD1,GPD1,2
GPD1L,GPD1L,2
GPHN,GPHN,2
GPIHBP1,GPIHBP1,2
GPR153,GPR153,2
GPR34,GPR34,2
GPT,GPT,2
GPT2,GPT2,2
GPX3,GPX3,2
GPX4,GPX4,2
GRK3,GRK3,2
GRK5,GRK5,2
GYG2,GYG2,2
GYPC,GYPC,2
GYS1,GYS1,2
HACD2,HACD2,2
HADH,HADH,2
HBA2,HBA2,2
HBB,HBB,2
HBEGF,HBEGF,2
HEBP2,HEBP2,2
HLA-DMA,HLA-DMA,2
HSD17B11,HSD17B11,2
HSDL2,HSDL2,2
HSP90AB1,HSP90AB1,2
HSPA1A,HSPA1A,2
HSPA1B,HSPA1B,2
HSPB6,HSPB6,2
HSPB7,HSPB7,2
IDH1,IDH1,2
IGFBP3,IGFBP3,2
IL15RA,IL15RA,2
IRS2,IRS2,2
ITGA7,ITGA7,2
ITGB1BP1,ITGB1BP1,2
KANK2,KANK2,2
KCNIP2,KCNIP2,2
KDR,KDR,2
KLF15,KLF15,2
KLHDC8B,KLHDC8B,2
LAMA2,LAMA2,2
LAMC1,LAMC1,2
LARP6,LARP6,2
LDB2,LDB2,2
LDHB,LDHB,2
LDHD,LDHD,2
LGALS1,LGALS1,2
LGALS12,LGALS12,2
LGALS3,LGALS3,2
LIFR,LIFR,2
LIPE,LIPE,2
LIX1L,LIX1L,2
LMCD1,LMCD1,2
LPIN1,LPIN1,2
LPL,LPL,2
LRP1,LRP1,2
LSM6,LSM6,2
LSS,LSS,2
MAN1A1,MAN1A1,2
MAN2A2,MAN2A2,2
MAOA,MAOA,2
MAP3K5,MAP3K5,2
MAPK11,MAPK11,2
