id,label,community
HMGN4,HMGN4,13
HNRNPA1P48,HNRNPA1P48,13
HNRNPUL2,HNRNPUL2,13
HSD17B12,HSD17B12,13
HSD17B8,HSD17B8,13
HSD3B7,HSD3B7,13
HSF1,HSF1,13
ID4,ID4,13
IDH1,IDH1,13
IDH3G,IDH3G,13
IFI16,IFI16,13
IFIH1,IFIH1,13
IFIT1,IFIT1,13
IFIT2,IFIT2,13
IFITM1,IFITM1,13
IFITM2,IFITM2,13
IFITM3,IFITM3,13
IFT122,IFT122,13
IK,IK,13
IKBKB,IKBKB,13
IMP3,IMP3,13
INAVA,INAVA,13
INTS13,INTS13,13
INTS14,INTS14,13
INTS5,INTS5,13
IQANK1,IQANK1,13
ISG15,ISG15,13
ITGB4,ITGB4,13
IVD,IVD,13
JADE2,JADE2,13
JRKL,JRKL,13
KAT5,KAT5,13
KCTD13,KCTD13,13
KIFC2,KIFC2,13
KLHDC8A,KLHDC8A,13
KMT5B,KMT5B,13
KRT10,KRT10,13
KYAT3,KYAT3,13
LAMP1,LAMP1,13
LAP3,LAP3,13
LARS1,LARS1,13
LBH,LBH,13
LENG9,LENG9,13
LMCD1,LMCD1,13
LPCAT3,LPCAT3,13
LPIN3,LPIN3,13
LRRC14,LRRC14,13
LSM1,LSM1,13
LY6E,LY6E,13
LY6G6C,LY6G6C,13
LYRM1,LYRM1,13
LYSMD2,LYSMD2,13
M6PR,M6PR,13
MACROH2A1,MACROH2A1,13
MAF1,MAF1,13
MAML2,MAML2,13
MAN2C1,MAN2C1,13
MAPK15,MAPK15,13
MARS2,MARS2,13
MAT2B,MAT2B,13
MET,MET,13
MFSD3,MFSD3,13
MMRN2,MMRN2,13
MPI,MPI,13
MROH1,MROH1,13
MRPL1,MRPL1,13
MRPL15,MRPL15,13
MRPL49,MRPL49,13
MRPS18B,MRPS18B,13
MRPS35,MRPS35,13
MRS2,MRS2,13
MSANTD4,MSANTD4,13
MTCH1,MTCH1,13
MTIF2,MTIF2,13
MUS81,MUS81,13
MX1,MX1,13
MYC,MYC,13
MYLIP,MYLIP,13
NAPRT,NAPRT,13
NARS1,NARS1,13
NDFIP1,NDFIP1,13
NDUFB9,NDUFB9,13
NDUFV1,NDUFV1,13
NEU3,NEU3,13
NIPAL3,NIPAL3,13
NKAPD1,NKAPD1,13
NLRP2,NLRP2,13
NLRX1,NLRX1,13
NOL7,NOL7,13
NR3C1,NR3C1,13
NRBP2,NRBP2,13
NSMAF,NSMAF,13
NSMCE2,NSMCE2,13
NUDT14,NUDT14,13
NUDT22,NUDT22,13
NUDT8,NUDT8,13
NXT2,NXT2,13
OCIAD1,OCIAD1,13
OGFR,OGFR,13
OMA1,OMA1,13
OTUB1,OTUB1,13
OXR1,OXR1,13
PACS1,PACS1,13
PARN,PARN,13
PARP10,PARP10,13
PARP12,PARP12,13
PARP6,PARP6,13
PARP9,PARP9,13
PCF11,PCF11,13
PDCD7,PDCD7,13
PDE6G,PDE6G,13
PDXDC1,PDXDC1,13
PECR,PECR,13
PELI3,PELI3,13
PERP,PERP,13
PEX2,PEX2,13
PEX5,PEX5,13
PEX6,PEX6,13
PFDN6,PFDN6,13
PHB2,PHB2,13
PKP2,PKP2,13
PLAAT3,PLAAT3,13
PLEC,PLEC,13
PLPBP,PLPBP,13
PLSCR4,PLSCR4,13
PNPLA4,PNPLA4,13
POLR1B,POLR1B,13
POLRMT,POLRMT,13
PON2,PON2,13
PPFIBP1,PPFIBP1,13
PPP1R16A,PPP1R16A,13
PPP1R3D,PPP1R3D,13
PPP2R1A,PPP2R1A,13
PPP4R3B,PPP4R3B,13
PPP6R3,PPP6R3,13
PRUNE2,PRUNE2,13
PSMB8,PSMB8,13
PSME1,PSME1,13
PSME2,PSME2,13
PTK2,PTK2,13
PTP4A3,PTP4A3,13
PUF60,PUF60,13
PYCR3,PYCR3,13
QDPR,QDPR,13
RAB1B,RAB1B,13
RAB2A,RAB2A,13
RABGGTA,RABGGTA,13
RAD21,RAD21,13
RAMP1,RAMP1,13
RBM3,RBM3,13
RBM47,RBM47,13
RERG,RERG,13
RHPN1,RHPN1,13
RIMKLB,RIMKLB,13
RMND5B,RMND5B,13
RNF126,RNF126,13
RNF139,RNF139,13
RNF14,RNF14,13
RNF141,RNF141,13
RNF170,RNF170,13
RNPEP,RNPEP,13
RPL8,RPL8,13
RPUSD2,RPUSD2,13
RRNAD1,RRNAD1,13
RSL1D1,RSL1D1,13
RUSF1,RUSF1,13
RXRB,RXRB,13
SAMD9,SAMD9,13
SAMD9L,SAMD9L,13
SCFD2,SCFD2,13
SCG5,SCG5,13
SCRIB,SCRIB,13
SCX,SCX,13
SDHD,SDHD,13
SEMA3C,SEMA3C,13
SERINC3,SERINC3,13
SERPING1,SERPING1,13
SF3B2,SF3B2,13
SFXN2,SFXN2,13
SFXN4,SFXN4,13
SHARPIN,SHARPIN,13
SIAE,SIAE,13
SLC16A9,SLC16A9,13
SLC22A18,SLC22A18,13
SLC25A1,SLC25A1,13
SLC25A4,SLC25A4,13
SLC35A4,SLC35A4,13
SLC39A10,SLC39A10,13
SLC40A1,SLC40A1,13
SLC45A4,SLC45A4,13
SLC4A11,SLC4A11,13
SLC52A2,SLC52A2,13
SLC9A8,SLC9A8,13
SMDT1,SMDT1,13
SMIM1,SMIM1,13
SMIM19,SMIM19,13
SMIM29,SMIM29,13
SNCG,SNCG,13
SP100,SP100,13
SP110,SP110,13
SP140L,SP140L,13
SPTBN2,SPTBN2,13
SQLE,SQLE,13
SRA1,SRA1,13
SRP14,SRP14,13
SRSF8,SRSF8,13
SSH3,SSH3,13
ST6GALNAC5,ST6GALNAC5,13
STEAP2,STEAP2,13
STIP1,STIP1,13
STYXL1,STYXL1,13
SUCLG2,SUCLG2,13
SUMF1,SUMF1,13
TACC1,TACC1,13
TAF1D,TAF1D,13
TAF2,TAF2,13
TANK,TANK,13
TAP2,TAP2,13
TAPBPL,TAPBPL,13
TATDN1,TATDN1,13
TBL3,TBL3,13
TCFL5,TCFL5,13
TENM4,TENM4,13
TGM1,TGM1,13
TGS1,TGS1,13
THAP1,THAP1,13
THEM6,THEM6,13
THNSL1,THNSL1,13
THNSL2,THNSL2,13
TIGD5,TIGD5,13
TM2D2,TM2D2,13
TMC4,TMC4,13
TMCO6,TMCO6,13
TMEM120A,TMEM120A,13
TMEM179B,TMEM179B,13
TMEM186,TMEM186,13
TMEM223,TMEM223,13
TMEM59,TMEM59,13
TMEM87B,TMEM87B,13
TMX2,TMX2,13
TOP1MT,TOP1MT,13
TP53,TP53,13
TPD52,TPD52,13
TRAP1,TRAP1,13
TRAPPC12,TRAPPC12,13
TRAPPC9,TRAPPC9,13
TRIM14,TRIM14,13
TRIM38,TRIM38,13
TRIM4,TRIM4,13
TRIM56,TRIM56,13
TRMT12,TRMT12,13
TRMT61A,TRMT61A,13
TRMT61B,TRMT61B,13
TRPT1,TRPT1,13
TSHZ2,TSHZ2,13
TSNARE1,TSNARE1,13
TSPAN12,TSPAN12,13
TTC32,TTC32,13
TTC9C,TTC9C,13
TUFM,TUFM,13
TYRO3,TYRO3,13
TYSND1,TYSND1,13
UBA7,UBA7,13
UBE2E2,UBE2E2,13
UBE2L6,UBE2L6,13
UBE2M,UBE2M,13
UBXN2B,UBXN2B,13
UBXN6,UBXN6,13
UCHL5,UCHL5,13
UNC93B1,UNC93B1,13
UTP14A,UTP14A,13
UTP23,UTP23,13
UTP25,UTP25,13
VARS1,VARS1,13
VDAC1,VDAC1,13
VPS28,VPS28,13
VPS51,VPS51,13
VPS52,VPS52,13
VSTM2L,VSTM2L,13
WASHC5,WASHC5,13
WASL,WASL,13
WDR46,WDR46,13
WDR55,WDR55,13
WDR74,WDR74,13
YIF1A,YIF1A,13
YTHDF3,YTHDF3,13
ZBTB7C,ZBTB7C,13
ZC3H3,ZC3H3,13
ZDHHC24,ZDHHC24,13
ZHX1,ZHX1,13
ZMAT2,ZMAT2,13
ZMYND11,ZMYND11,13
ZNF16,ZNF16,13
ZNF239,ZNF239,13
ZNF250,ZNF250,13
ZNF251,ZNF251,13
ZNF34,ZNF34,13
ZNF517,ZNF517,13
ZNF623,ZNF623,13
ZNF747,ZNF747,13
ZNF880,ZNF880,13
ZNFX1,ZNFX1,13
