id,label,community
HLA-DQA2,HLA-DQA2,7
HLA-F,HLA-F,7
HNRNPF,HNRNPF,7
HPX,HPX,7
HS6ST1,HS6ST1,7
ICAM1,ICAM1,7
ID2,ID2,7
IDH2,IDH2,7
IFI16,IFI16,7
IFITM3,IFITM3,7
IFT20,IFT20,7
IGSF9,IGSF9,7
IL6R,IL6R,7
IPO13,IPO13,7
IPO9,IPO9,7
IRF1,IRF1,7
ISG15,ISG15,7
ISG20L2,ISG20L2,7
ITGB6,ITGB6,7
JPT1,JPT1,7
KDM5B,KDM5B,7
KIAA0100,KIAA0100,7
KLHL12,KLHL12,7
KRT10,KRT10,7
KRT19,KRT19,7
KRT23,KRT23,7
KRT8,KRT8,7
KTN1,KTN1,7
LAD1,LAD1,7
LASP1,LASP1,7
LDAH,LDAH,7
LGALS3BP,LGALS3BP,7
LGALS9,LGALS9,7
LGMN,LGMN,7
LIG3,LIG3,7
LMNB2,LMNB2,7
LMO4,LMO4,7
LRG1,LRG1,7
LRRC41,LRRC41,7
LRRC59,LRRC59,7
LTF,LTF,7
MAP2K3,MAP2K3,7
MAPKAPK3,MAPKAPK3,7
MARCKSL1,MARCKSL1,7
MCM3AP,MCM3AP,7
MCUB,MCUB,7
MED24,MED24,7
MED8,MED8,7
METTL2A,METTL2A,7
MFSD2A,MFSD2A,7
MGAT4A,MGAT4A,7
MLLT6,MLLT6,7
MME,MME,7
MORC2,MORC2,7
MOV10,MOV10,7
MPHOSPH6,MPHOSPH6,7
MRPL45,MRPL45,7
MRPS15,MRPS15,7
MRPS23,MRPS23,7
MS4A4A,MS4A4A,7
MSL1,MSL1,7
MST1R,MST1R,7
MSTO1,MSTO1,7
MUC1,MUC1,7
MX1,MX1,7
MYCBP,MYCBP,7
MYO18A,MYO18A,7
MYORG,MYORG,7
NAGA,NAGA,7
NANOS1,NANOS1,7
NCSTN,NCSTN,7
NDUFS2,NDUFS2,7
NECTIN1,NECTIN1,7
NECTIN4,NECTIN4,7
NIPSNAP1,NIPSNAP1,7
NLE1,NLE1,7
NME1,NME1,7
NUFIP2,NUFIP2,7
OAS1,OAS1,7
OAT,OAT,7
OBP2B,OBP2B,7
OSBPL5,OSBPL5,7
P4HB,P4HB,7
PABPC4,PABPC4,7
PARP9,PARP9,7
PCGF2,PCGF2,7
PDE4B,PDE4B,7
PDE4DIP,PDE4DIP,7
PDIA3,PDIA3,7
PDXK,PDXK,7
PEF1,PEF1,7
PEX12,PEX12,7
PGAP3,PGAP3,7
PGAP6,PGAP6,7
PHF12,PHF12,7
PHLDA2,PHLDA2,7
PIGM,PIGM,7
PIGS,PIGS,7
PIGW,PIGW,7
PIK3R3,PIK3R3,7
PIP4K2B,PIP4K2B,7
PITX1,PITX1,7
PKM,PKM,7
PLAAT4,PLAAT4,7
PLEKHA6,PLEKHA6,7
PLXNB2,PLXNB2,7
PODXL2,PODXL2,7
POGK,POGK,7
POLDIP2,POLDIP2,7
PPFIBP2,PPFIBP2,7
PPP1R15B,PPP1R15B,7
PPP1R1B,PPP1R1B,7
PROM1,PROM1,7
PRRT3,PRRT3,7
PSMA4,PSMA4,7
PSMA5,PSMA5,7
PSMB3,PSMB3,7
PSMB8,PSMB8,7
PSMB9,PSMB9,7
PTPRF,PTPRF,7
PTRH2,PTRH2,7
PYCR1,PYCR1,7
PYGB,PYGB,7
RAB29,RAB29,7
RAB34,RAB34,7
RABGGTB,RABGGTB,7
RABIF,RABIF,7
RAN,RAN,7
RAPGEFL1,RAPGEFL1,7
RARA,RARA,7
RASD2,RASD2,7
RBBP5,RBBP5,7
RCC1,RCC1,7
RCN2,RCN2,7
RFX5,RFX5,7
RND1,RND1,7
RNF213,RNF213,7
RPL19,RPL19,7
RPL22L1,RPL22L1,7
RPL23,RPL23,7
RPL23A,RPL23A,7
RPS27,RPS27,7
RRP7A,RRP7A,7
RUSC1,RUSC1,7
S100A16,S100A16,7
S100A9,S100A9,7
SCGB2A2,SCGB2A2,7
SDF2,SDF2,7
SDHC,SDHC,7
SEC11C,SEC11C,7
SEPTIN8,SEPTIN8,7
SEPTIN9,SEPTIN9,7
SERINC2,SERINC2,7
SF3B4,SF3B4,7
SKA2,SKA2,7
SLC18B1,SLC18B1,7
SLC34A2,SLC34A2,7
SLC35A1,SLC35A1,7
SLC35B1,SLC35B1,7
SLC35B2,SLC35B2,7
SLC39A11,SLC39A11,7
SLC39A7,SLC39A7,7
SLC41A1,SLC41A1,7
SLC44A4,SLC44A4,7
SLC50A1,SLC50A1,7
SLC5A1,SLC5A1,7
SLC6A9,SLC6A9,7
SLFN11,SLFN11,7
SLFN5,SLFN5,7
SMAP2,SMAP2,7
SMARCD2,SMARCD2,7
SMG5,SMG5,7
SND1,SND1,7
SNRPE,SNRPE,7
SNRPG,SNRPG,7
SOCS7,SOCS7,7
SOWAHA,SOWAHA,7
SOX13,SOX13,7
SOX9,SOX9,7
SPAG5,SPAG5,7
SPTLC2,SPTLC2,7
SQOR,SQOR,7
SRCIN1,SRCIN1,7
SREBF1,SREBF1,7
SSR2,SSR2,7
ST3GAL1,ST3GAL1,7
ST6GAL1,ST6GAL1,7
STARD3,STARD3,7
SUPT6H,SUPT6H,7
SYNRG,SYNRG,7
SYT12,SYT12,7
TACO1,TACO1,7
TADA1,TADA1,7
TAF12,TAF12,7
TAF15,TAF15,7
TAP1,TAP1,7
TARS2,TARS2,7
TDRKH,TDRKH,7
TFAP2B,TFAP2B,7
TFDP1,TFDP1,7
TIMM17A,TIMM17A,7
TLCD1,TLCD1,7
TLE1,TLE1,7
TMC6,TMC6,7
TMCO1,TMCO1,7
TMEM11,TMEM11,7
TMEM132A,TMEM132A,7
TMEM183A,TMEM183A,7
TMEM229B,TMEM229B,7
TMEM69,TMEM69,7
TMEM79,TMEM79,7
TMEM86A,TMEM86A,7
TMEM94,TMEM94,7
TMEM97,TMEM97,7
TMPRSS13,TMPRSS13,7
TNFAIP1,TNFAIP1,7
TNFRSF21,TNFRSF21,7
TOM1L1,TOM1L1,7
TOMM40L,TOMM40L,7
TOP2A,TOP2A,7
TPD52L1,TPD52L1,7
TPGS2,TPGS2,7
TPM3,TPM3,7
TRAF4,TRAF4,7
TRIB2,TRIB2,7
TRIB3,TRIB3,7
TSKU,TSKU,7
TSPAN17,TSPAN17,7
TUBB,TUBB,7
TUBG1,TUBG1,7
TXLNA,TXLNA,7
TYMP,TYMP,7
UAP1,UAP1,7
UBAP2L,UBAP2L,7
UBE2L6,UBE2L6,7
UBE2Q1,UBE2Q1,7
UCP2,UCP2,7
UNC119,UNC119,7
USP18,USP18,7
USP22,USP22,7
UTP18,UTP18,7
UTP20,UTP20,7
VDAC1,VDAC1,7
VOPP1,VOPP1,7
WDR77,WDR77,7
WFS1,WFS1,7
WIPF2,WIPF2,7
YARS1,YARS1,7
YBX1,YBX1,7
YIPF1,YIPF1,7
YPEL2,YPEL2,7
YRDC,YRDC,7
YTHDF2,YTHDF2,7
ZBED4,ZBED4,7
ZBTB7C,ZBTB7C,7
ZMPSTE24,ZMPSTE24,7
ZNF687,ZNF687,7
ZNF830,ZNF830,7
ZNHIT3,ZNHIT3,7
