id,label,community
ACER3,ACER3,10
ACTG1,ACTG1,10
ADAM15,ADAM15,10
ADAR,ADAR,10
ADIPOR1,ADIPOR1,10
AK2,AK2,10
AK4,AK4,10
AKIRIN1,AKIRIN1,10
ALAS1,ALAS1,10
AOX1,AOX1,10
AP1B1,AP1B1,10
AP1S2,AP1S2,10
AP2B1,AP2B1,10
AP3D1,AP3D1,10
APH1A,APH1A,10
APOC1,APOC1,10
APOL1,APOL1,10
AQP5,AQP5,10
ARHGDIA,ARHGDIA,10
ARHGDIB,ARHGDIB,10
ASPH,ASPH,10
ATP5PB,ATP5PB,10
B2M,B2M,10
BCL9,BCL9,10
BID,BID,10
BLNK,BLNK,10
BSDC1,BSDC1,10
BST2,BST2,10
C1QB,C1QB,10
C1orf216,C1orf216,10
CADPS2,CADPS2,10
CANT1,CANT1,10
CAP1,CAP1,10
CASC3,CASC3,10
CASP6,CASP6,10
CCT3,CCT3,10
CDC6,CDC6,10
CDCP1,CDCP1,10
CDK2AP1,CDK2AP1,10
CISD3,CISD3,10
CISH,CISH,10
CLDN1,CLDN1,10
CNIH1,CNIH1,10
COPA,COPA,10
COPG1,COPG1,10
CORO2A,CORO2A,10
CP,CP,10
CPT1A,CPT1A,10
CPVL,CPVL,10
CRABP2,CRABP2,10
CREB3L4,CREB3L4,10
CSF3R,CSF3R,10
CSRNP2,CSRNP2,10
CSTF3,CSTF3,10
CTSD,CTSD,10
CWC25,CWC25,10
CYB561,CYB561,10
CYFIP1,CYFIP1,10
CYP4Z1,CYP4Z1,10
DDIT4,DDIT4,10
DDX52,DDX52,10
DEDD,DEDD,10
DENND2D,DENND2D,10
DHX58,DHX58,10
DNAAF5,DNAAF5,10
DNAJC22,DNAJC22,10
DNALI1,DNALI1,10
DOCK8,DOCK8,10
DOP1B,DOP1B,10
DPAGT1,DPAGT1,10
DPH2,DPH2,10
DPP3,DPP3,10
DRAM2,DRAM2,10
DUSP14,DUSP14,10
EBNA1BP2,EBNA1BP2,10
EDN2,EDN2,10
EHD4,EHD4,10
EHF,EHF,10
EIF2B3,EIF2B3,10
EIF2D,EIF2D,10
EIF3I,EIF3I,10
ELF3,ELF3,10
ELMO2,ELMO2,10
ELOVL1,ELOVL1,10
EMB,EMB,10
ENTPD6,ENTPD6,10
EPHA1,EPHA1,10
EPHB3,EPHB3,10
EPN3,EPN3,10
EPOP,EPOP,10
ERAL1,ERAL1,10
ERBB2,ERBB2,10
ETNK2,ETNK2,10
F11R,F11R,10
FAM189B,FAM189B,10
FAM222B,FAM222B,10
FAT1,FAT1,10
FBXL20,FBXL20,10
FBXO9,FBXO9,10
FHOD1,FHOD1,10
FLAD1,FLAD1,10
FLOT2,FLOT2,10
FOXK2,FOXK2,10
FRMD8,FRMD8,10
FTSJ3,FTSJ3,10
GBP2,GBP2,10
GGNBP2,GGNBP2,10
GIT1,GIT1,10
GLRX,GLRX,10
GMDS,GMDS,10
GMEB1,GMEB1,10
GOLM1,GOLM1,10
GPATCH4,GPATCH4,10
GPRC5C,GPRC5C,10
GRAMD4,GRAMD4,10
GRB7,GRB7,10
GSTCD,GSTCD,10
HAX1,HAX1,10
HDAC1,HDAC1,10
HDGF,HDGF,10
HDLBP,HDLBP,10
HECTD3,HECTD3,10
HERC6,HERC6,10
HGS,HGS,10
HLA-A,HLA-A,10
HLA-B,HLA-B,10
HLA-DQA2,HLA-DQA2,10
HLA-F,HLA-F,10
HNRNPF,HNRNPF,10
HPX,HPX,10
HS6ST1,HS6ST1,10
ICAM1,ICAM1,10
ID2,ID2,10
IDH2,IDH2,10
IFI16,IFI16,10
IFITM3,IFITM3,10
IFT20,IFT20,10
IGSF9,IGSF9,10
IL6R,IL6R,10
INTS3,INTS3,10
IPO9,IPO9,10
IRF1,IRF1,10
ISG15,ISG15,10
ISG20L2,ISG20L2,10
ITGB6,ITGB6,10
JPT1,JPT1,10
KDM5B,KDM5B,10
KIAA0100,KIAA0100,10
KLHL12,KLHL12,10
KRT10,KRT10,10
KRT19,KRT19,10
KRT23,KRT23,10
KRT8,KRT8,10
KTN1,KTN1,10
LAD1,LAD1,10
LASP1,LASP1,10
LDAH,LDAH,10
LGALS3BP,LGALS3BP,10
LGALS9,LGALS9,10
LGMN,LGMN,10
LIG3,LIG3,10
LMNB2,LMNB2,10
LMO4,LMO4,10
LRG1,LRG1,10
LRRC41,LRRC41,10
LRRC59,LRRC59,10
LTF,LTF,10
MAP2K3,MAP2K3,10
MAPKAPK3,MAPKAPK3,10
MARCKSL1,MARCKSL1,10
MCM3AP,MCM3AP,10
MCUB,MCUB,10
MDM4,MDM4,10
MED24,MED24,10
MED8,MED8,10
METTL2A,METTL2A,10
MFSD2A,MFSD2A,10
MGAT4A,MGAT4A,10
MLLT6,MLLT6,10
MME,MME,10
MORC2,MORC2,10
MPHOSPH6,MPHOSPH6,10
MRPL45,MRPL45,10
MRPS15,MRPS15,10
MRPS23,MRPS23,10
MS4A4A,MS4A4A,10
MSL1,MSL1,10
MST1R,MST1R,10
MSTO1,MSTO1,10
MUC1,MUC1,10
MX1,MX1,10
MYCBP,MYCBP,10
MYO18A,MYO18A,10
MYORG,MYORG,10
NAGA,NAGA,10
NANOS1,NANOS1,10
NCSTN,NCSTN,10
NDUFS2,NDUFS2,10
NECTIN1,NECTIN1,10
NECTIN4,NECTIN4,10
NIPSNAP1,NIPSNAP1,10
NLE1,NLE1,10
NME1,NME1,10
NUFIP2,NUFIP2,10
OAS1,OAS1,10
OAT,OAT,10
OBP2B,OBP2B,10
OSBPL5,OSBPL5,10
P4HB,P4HB,10
PABPC4,PABPC4,10
PARP9,PARP9,10
PCGF2,PCGF2,10
PCNX3,PCNX3,10
PDE4B,PDE4B,10
PDE4DIP,PDE4DIP,10
PDIA3,PDIA3,10
PDXK,PDXK,10
PEF1,PEF1,10
PEX12,PEX12,10
PGAP3,PGAP3,10
PGAP6,PGAP6,10
PHF12,PHF12,10
PHLDA2,PHLDA2,10
PIGM,PIGM,10
PIGS,PIGS,10
PIGW,PIGW,10
PIK3R3,PIK3R3,10
PIP4K2B,PIP4K2B,10
PITX1,PITX1,10
PLAAT4,PLAAT4,10
PLEKHA6,PLEKHA6,10
PLXNA3,PLXNA3,10
PLXNB2,PLXNB2,10
PODXL2,PODXL2,10
POGK,POGK,10
POLDIP2,POLDIP2,10
PPFIBP2,PPFIBP2,10
PPIL2,PPIL2,10
PPP1R15B,PPP1R15B,10
PPP1R1B,PPP1R1B,10
PROM1,PROM1,10
PRRT3,PRRT3,10
PSMA4,PSMA4,10
PSMA5,PSMA5,10
PSMB3,PSMB3,10
PSMB8,PSMB8,10
PSMB9,PSMB9,10
PTPRF,PTPRF,10
PTRH2,PTRH2,10
PYCR1,PYCR1,10
PYDC1,PYDC1,10
PYGB,PYGB,10
R3HDM2,R3HDM2,10
RAB29,RAB29,10
RAB34,RAB34,10
RABIF,RABIF,10
RABL2B,RABL2B,10
RAN,RAN,10
RAPGEFL1,RAPGEFL1,10
RARA,RARA,10
RASD2,RASD2,10
RBBP5,RBBP5,10
RBM15B,RBM15B,10
RCC1,RCC1,10
RCN2,RCN2,10
RFX5,RFX5,10
RND1,RND1,10
RNF213,RNF213,10
RPL19,RPL19,10
RPL22L1,RPL22L1,10
RPL23,RPL23,10
RPL23A,RPL23A,10
RPS27,RPS27,10
RRP7A,RRP7A,10
RUSC1,RUSC1,10
S100A16,S100A16,10
S100A9,S100A9,10
SCGB2A2,SCGB2A2,10
SDF2,SDF2,10
SDHC,SDHC,10
SEC11C,SEC11C,10
SEPTIN8,SEPTIN8,10
SEPTIN9,SEPTIN9,10
SERINC2,SERINC2,10
SF3B4,SF3B4,10
SKA2,SKA2,10
SLC18B1,SLC18B1,10
SLC34A2,SLC34A2,10
SLC35A1,SLC35A1,10
SLC35B1,SLC35B1,10
SLC39A11,SLC39A11,10
SLC41A1,SLC41A1,10
SLC44A4,SLC44A4,10
SLC4A2,SLC4A2,10
SLC50A1,SLC50A1,10
SLC5A1,SLC5A1,10
SLC6A9,SLC6A9,10
SLFN11,SLFN11,10
SLFN5,SLFN5,10
SMAP2,SMAP2,10
SMARCD2,SMARCD2,10
SMG5,SMG5,10
SND1,SND1,10
SNRPE,SNRPE,10
SNRPG,SNRPG,10
SOCS7,SOCS7,10
SOWAHA,SOWAHA,10
SOX13,SOX13,10
SOX9,SOX9,10
SPAG5,SPAG5,10
SPTLC2,SPTLC2,10
SQOR,SQOR,10
SRCIN1,SRCIN1,10
SREBF1,SREBF1,10
SSR2,SSR2,10
ST3GAL1,ST3GAL1,10
ST6GAL1,ST6GAL1,10
STARD3,STARD3,10
SUPT6H,SUPT6H,10
SYNRG,SYNRG,10
SYT12,SYT12,10
TACO1,TACO1,10
TADA1,TADA1,10
TAF12,TAF12,10
TAF15,TAF15,10
TAP1,TAP1,10
TARS2,TARS2,10
TDRKH,TDRKH,10
TFAP2B,TFAP2B,10
TFDP1,TFDP1,10
TIMM17A,TIMM17A,10
TLCD1,TLCD1,10
TLE1,TLE1,10
TMC6,TMC6,10
TMCO1,TMCO1,10
TMCO3,TMCO3,10
TMEM11,TMEM11,10
TMEM132A,TMEM132A,10
TMEM159,TMEM159,10
TMEM183A,TMEM183A,10
TMEM229B,TMEM229B,10
TMEM69,TMEM69,10
TMEM79,TMEM79,10
TMEM86A,TMEM86A,10
TMEM94,TMEM94,10
TMEM97,TMEM97,10
TNFAIP1,TNFAIP1,10
TNFRSF21,TNFRSF21,10
TOM1L1,TOM1L1,10
TOMM40L,TOMM40L,10
TOP2A,TOP2A,10
TPD52L1,TPD52L1,10
TPGS2,TPGS2,10
TPM3,TPM3,10
TRAF4,TRAF4,10
TRIB2,TRIB2,10
TRIB3,TRIB3,10
TSKU,TSKU,10
TSPAN17,TSPAN17,10
TTC9,TTC9,10
TUBB,TUBB,10
TXLNA,TXLNA,10
TYMP,TYMP,10
UAP1,UAP1,10
UBAP2L,UBAP2L,10
UBE2L6,UBE2L6,10
UBE2Q1,UBE2Q1,10
UCP2,UCP2,10
UNC119,UNC119,10
USP18,USP18,10
USP22,USP22,10
UTP18,UTP18,10
UTP20,UTP20,10
VDAC1,VDAC1,10
VOPP1,VOPP1,10
WFS1,WFS1,10
WIPF2,WIPF2,10
YARS1,YARS1,10
YBX1,YBX1,10
YPEL2,YPEL2,10
YRDC,YRDC,10
YTHDF2,YTHDF2,10
ZBED4,ZBED4,10
ZBTB7C,ZBTB7C,10
ZMPSTE24,ZMPSTE24,10
ZNF687,ZNF687,10
ZNF830,ZNF830,10
ZNHIT3,ZNHIT3,10
