id,label,community
MT-CO2,MT-CO2,5
MT-CO3,MT-CO3,5
MT-CYB,MT-CYB,5
MT-ND1,MT-ND1,5
MT-ND2,MT-ND2,5
MT-ND3,MT-ND3,5
MT-ND4,MT-ND4,5
MT-ND4L,MT-ND4L,5
MT-ND5,MT-ND5,5
MT-ND6,MT-ND6,5
MTARC2,MTARC2,5
MTHFD1,MTHFD1,5
MYCBP2,MYCBP2,5
MYCT1,MYCT1,5
MYO1C,MYO1C,5
NAT8L,NAT8L,5
NDN,NDN,5
NDUFB5,NDUFB5,5
NDUFS4,NDUFS4,5
NFU1,NFU1,5
NMB,NMB,5
NMT2,NMT2,5
NNAT,NNAT,5
NPR1,NPR1,5
NR1H3,NR1H3,5
NRN1,NRN1,5
OLFM2,OLFM2,5
OPTN,OPTN,5
ORMDL3,ORMDL3,5
OXCT1,OXCT1,5
PALM,PALM,5
PC,PC,5
PCCA,PCCA,5
PCDH18,PCDH18,5
PCK1,PCK1,5
PCK2,PCK2,5
PCOLCE2,PCOLCE2,5
PCYT2,PCYT2,5
PDE2A,PDE2A,5
PDE8A,PDE8A,5
PDHA1,PDHA1,5
PDK2,PDK2,5
PDK4,PDK4,5
PECR,PECR,5
PEX19,PEX19,5
PEX6,PEX6,5
PFKFB3,PFKFB3,5
PGD,PGD,5
PGM1,PGM1,5
PHLDA3,PHLDA3,5
PHLDB2,PHLDB2,5
PHYH,PHYH,5
PID1,PID1,5
PIEZO1,PIEZO1,5
PIP4P2,PIP4P2,5
PJA1,PJA1,5
PKDCC,PKDCC,5
PLA2G2A,PLA2G2A,5
PLAAT3,PLAAT3,5
PLEKHO1,PLEKHO1,5
PLIN1,PLIN1,5
PLIN2,PLIN2,5
PLIN4,PLIN4,5
PLPP3,PLPP3,5
PLSCR4,PLSCR4,5
PMM1,PMM1,5
PNPLA2,PNPLA2,5
POLR3GL,POLR3GL,5
PPARG,PPARG,5
PPP1R1A,PPP1R1A,5
PPP3R1,PPP3R1,5
PRDX6,PRDX6,5
PRELP,PRELP,5
PRKAR2B,PRKAR2B,5
PRXL2A,PRXL2A,5
PSMA7,PSMA7,5
PSMC4,PSMC4,5
PTEN,PTEN,5
PTPRG,PTPRG,5
PTPRM,PTPRM,5
PTX3,PTX3,5
RAI2,RAI2,5
RAMP2,RAMP2,5
RARRES2,RARRES2,5
RASL10B,RASL10B,5
RASSF4,RASSF4,5
RBP4,RBP4,5
RBP7,RBP7,5
RCL1,RCL1,5
RETREG1,RETREG1,5
RETSAT,RETSAT,5
RFTN1,RFTN1,5
RGS3,RGS3,5
RHOB,RHOB,5
RHOBTB3,RHOBTB3,5
RIDA,RIDA,5
RNF125,RNF125,5
ROBO4,ROBO4,5
RPL11,RPL11,5
RPLP2,RPLP2,5
RPS20,RPS20,5
RPS26,RPS26,5
RRAGC,RRAGC,5
RRAGD,RRAGD,5
RRAS,RRAS,5
RRP36,RRP36,5
RTN3,RTN3,5
RXRA,RXRA,5
S100B,S100B,5
SCD,SCD,5
SCRN2,SCRN2,5
SDHB,SDHB,5
SEMA3G,SEMA3G,5
SEMA4D,SEMA4D,5
SERPINF1,SERPINF1,5
SH3KBP1,SH3KBP1,5
SHMT1,SHMT1,5
SIK2,SIK2,5
SLC19A3,SLC19A3,5
SLC1A3,SLC1A3,5
SLC25A1,SLC25A1,5
SLC25A16,SLC25A16,5
SLC66A2,SLC66A2,5
SMIM3,SMIM3,5
