id,label,community
AASS,AASS,11
ABCA1,ABCA1,11
ABCD1,ABCD1,11
ABHD15,ABHD15,11
ABHD5,ABHD5,11
ACAA2,ACAA2,11
ACACB,ACACB,11
ACADS,ACADS,11
ACO1,ACO1,11
ACO2,ACO2,11
ACOT1,ACOT1,11
ACOT2,ACOT2,11
ACSL1,ACSL1,11
ACSL4,ACSL4,11
ACSS2,ACSS2,11
ADGRF5,ADGRF5,11
ADGRL4,ADGRL4,11
ADH1B,ADH1B,11
ADH1C,ADH1C,11
ADH5,ADH5,11
ADIPOQ,ADIPOQ,11
ADRA2A,ADRA2A,11
ADRB2,ADRB2,11
AFAP1L1,AFAP1L1,11
AGPAT2,AGPAT2,11
AIFM2,AIFM2,11
AKAP12,AKAP12,11
ALDH2,ALDH2,11
ALDH6A1,ALDH6A1,11
ALDOC,ALDOC,11
ANGPTL4,ANGPTL4,11
ANO6,ANO6,11
ANTXR2,ANTXR2,11
ANXA6,ANXA6,11
AOC3,AOC3,11
APBB1IP,APBB1IP,11
APCDD1,APCDD1,11
APMAP,APMAP,11
APOE,APOE,11
APOL3,APOL3,11
APOL4,APOL4,11
APOLD1,APOLD1,11
AQP7,AQP7,11
ARPC5,ARPC5,11
ASS1,ASS1,11
ATP1A2,ATP1A2,11
ATP5ME,ATP5ME,11
AVPI1,AVPI1,11
BCKDHB,BCKDHB,11
BIN1,BIN1,11
BNIP3,BNIP3,11
BNIP3L,BNIP3L,11
BOK,BOK,11
BTG1,BTG1,11
BTNL9,BTNL9,11
C19orf12,C19orf12,11
C1QTNF1,C1QTNF1,11
C20orf27,C20orf27,11
C2CD2,C2CD2,11
C7,C7,11
CA3,CA3,11
CALB2,CALB2,11
CALCRL,CALCRL,11
CAST,CAST,11
CAT,CAT,11
CAV1,CAV1,11
CAV2,CAV2,11
CAVIN2,CAVIN2,11
CCDC50,CCDC50,11
CCDC69,CCDC69,11
CCDC92,CCDC92,11
CD300LG,CD300LG,11
CD36,CD36,11
CD99L2,CD99L2,11
CDKN1C,CDKN1C,11
CDKN2B,CDKN2B,11
CDKN2C,CDKN2C,11
CDO1,CDO1,11
CEBPA,CEBPA,11
CELF2,CELF2,11
CFL2,CFL2,11
CHCHD10,CHCHD10,11
CHP1,CHP1,11
CIDEA,CIDEA,11
CIDEC,CIDEC,11
CKB,CKB,11
CLIP4,CLIP4,11
CLMP,CLMP,11
CLUH,CLUH,11
CNRIP1,CNRIP1,11
CNTFR,CNTFR,11
COL4A2,COL4A2,11
COX7A1,COX7A1,11
CPM,CPM,11
CS,CS,11
CSPG4,CSPG4,11
CSTA,CSTA,11
CTIF,CTIF,11
CYB5A,CYB5A,11
CYGB,CYGB,11
CYP4B1,CYP4B1,11
DEPP1,DEPP1,11
DGAT1,DGAT1,11
DGAT2,DGAT2,11
DHRS3,DHRS3,11
DIP2C,DIP2C,11
DLST,DLST,11
DOCK11,DOCK11,11
DTX1,DTX1,11
DUSP1,DUSP1,11
EBF1,EBF1,11
ECHDC1,ECHDC1,11
ECHDC3,ECHDC3,11
ECHS1,ECHS1,11
EDNRB,EDNRB,11
EEF2,EEF2,11
EFNB1,EFNB1,11
EHD2,EHD2,11
EIF4EBP2,EIF4EBP2,11
ELMOD3,ELMOD3,11
ELOA,ELOA,11
EMC3,EMC3,11
EPAS1,EPAS1,11
EPB41L3,EPB41L3,11
EPB41L4B,EPB41L4B,11
ESYT1,ESYT1,11
ETFA,ETFA,11
ETFDH,ETFDH,11
FABP4,FABP4,11
FABP5,FABP5,11
FADS3,FADS3,11
FAM89A,FAM89A,11
FANCE,FANCE,11
FASN,FASN,11
FBLN2,FBLN2,11
FERMT2,FERMT2,11
FGFBP2,FGFBP2,11
FGFRL1,FGFRL1,11
FNDC4,FNDC4,11
FNIP2,FNIP2,11
FOXN3,FOXN3,11
FOXO1,FOXO1,11
FZD4,FZD4,11
G0S2,G0S2,11
GAB2,GAB2,11
GABARAPL1,GABARAPL1,11
GALNT15,GALNT15,11
GBE1,GBE1,11
GCDH,GCDH,11
GHR,GHR,11
GLUL,GLUL,11
GMCL1,GMCL1,11
GNG2,GNG2,11
GPAM,GPAM,11
GPAT3,GPAT3,11
GPATCH11,GPATCH11,11
GPD1,GPD1,11
GPD1L,GPD1L,11
GPHN,GPHN,11
GPIHBP1,GPIHBP1,11
GPR153,GPR153,11
GPR34,GPR34,11
GPT,GPT,11
GPT2,GPT2,11
GPX3,GPX3,11
GPX4,GPX4,11
GRK3,GRK3,11
GRK5,GRK5,11
GYG2,GYG2,11
GYPC,GYPC,11
GYS1,GYS1,11
HACD2,HACD2,11
HADH,HADH,11
HBA2,HBA2,11
HBB,HBB,11
HBEGF,HBEGF,11
HEBP2,HEBP2,11
HIBADH,HIBADH,11
HLA-DMA,HLA-DMA,11
HSD17B11,HSD17B11,11
HSDL2,HSDL2,11
HSP90AB1,HSP90AB1,11
HSPA1A,HSPA1A,11
HSPA1B,HSPA1B,11
HSPB6,HSPB6,11
HSPB7,HSPB7,11
IDH1,IDH1,11
IGFBP3,IGFBP3,11
IL15RA,IL15RA,11
IRS2,IRS2,11
ITGA7,ITGA7,11
ITGB1BP1,ITGB1BP1,11
KANK2,KANK2,11
KAT2B,KAT2B,11
KCNIP2,KCNIP2,11
KDR,KDR,11
KLF15,KLF15,11
KLHDC8B,KLHDC8B,11
LAMA2,LAMA2,11
LAMC1,LAMC1,11
LARP6,LARP6,11
LDB2,LDB2,11
LDHB,LDHB,11
LDHD,LDHD,11
LGALS1,LGALS1,11
LGALS12,LGALS12,11
LGALS3,LGALS3,11
LIFR,LIFR,11
LIPE,LIPE,11
LIX1L,LIX1L,11
LMCD1,LMCD1,11
LPIN1,LPIN1,11
LPL,LPL,11
LRP1,LRP1,11
LSM6,LSM6,11
LSS,LSS,11
MAN1A1,MAN1A1,11
MAOA,MAOA,11
MAP3K5,MAP3K5,11
MAPK11,MAPK11,11
MCAM,MCAM,11
MDFIC,MDFIC,11
MDH1,MDH1,11
MEOX2,MEOX2,11
METTL7A,METTL7A,11
MGLL,MGLL,11
MKNK2,MKNK2,11
MLX,MLX,11
MLXIPL,MLXIPL,11
MMD,MMD,11
MOCS1,MOCS1,11
MPC1,MPC1,11
MPDZ,MPDZ,11
MPST,MPST,11
MRAS,MRAS,11
MRPS36,MRPS36,11
MT-ATP6,MT-ATP6,11
MT-ATP8,MT-ATP8,11
MT-CO1,MT-CO1,11
MT-CO2,MT-CO2,11
MT-CO3,MT-CO3,11
MT-CYB,MT-CYB,11
MT-ND1,MT-ND1,11
MT-ND2,MT-ND2,11
MT-ND3,MT-ND3,11
MT-ND4,MT-ND4,11
MT-ND4L,MT-ND4L,11
MT-ND5,MT-ND5,11
MT-ND6,MT-ND6,11
MTARC2,MTARC2,11
MTHFD1,MTHFD1,11
MYCBP2,MYCBP2,11
MYCT1,MYCT1,11
MYO1C,MYO1C,11
NAT8L,NAT8L,11
NDN,NDN,11
NDUFB5,NDUFB5,11
NDUFS4,NDUFS4,11
NFU1,NFU1,11
NMB,NMB,11
NMT2,NMT2,11
NNAT,NNAT,11
NPR1,NPR1,11
NR1H3,NR1H3,11
NRN1,NRN1,11
OLFM2,OLFM2,11
OPTN,OPTN,11
ORMDL3,ORMDL3,11
OXCT1,OXCT1,11
PALM,PALM,11
PC,PC,11
PCCA,PCCA,11
PCDH18,PCDH18,11
PCK1,PCK1,11
PCK2,PCK2,11
PCOLCE2,PCOLCE2,11
PCYT2,PCYT2,11
PDE2A,PDE2A,11
PDE8A,PDE8A,11
PDHA1,PDHA1,11
PDK2,PDK2,11
PDK4,PDK4,11
PECR,PECR,11
PEX19,PEX19,11
PEX6,PEX6,11
PFKFB3,PFKFB3,11
PGD,PGD,11
PGM1,PGM1,11
PHLDA3,PHLDA3,11
PHLDB2,PHLDB2,11
PHYH,PHYH,11
PID1,PID1,11
PIEZO1,PIEZO1,11
PIP4P2,PIP4P2,11
PJA1,PJA1,11
PKDCC,PKDCC,11
PLA2G2A,PLA2G2A,11
PLAAT3,PLAAT3,11
PLEKHO1,PLEKHO1,11
PLIN1,PLIN1,11
PLIN2,PLIN2,11
PLIN4,PLIN4,11
PLPP3,PLPP3,11
PLSCR4,PLSCR4,11
PMM1,PMM1,11
PNPLA2,PNPLA2,11
POLR3GL,POLR3GL,11
PPARG,PPARG,11
PPP1R1A,PPP1R1A,11
PPP3R1,PPP3R1,11
PRDX6,PRDX6,11
PRELP,PRELP,11
PRKAR2B,PRKAR2B,11
PRXL2A,PRXL2A,11
PSMA7,PSMA7,11
PSMC4,PSMC4,11
PTEN,PTEN,11
PTPRG,PTPRG,11
PTPRM,PTPRM,11
PTX3,PTX3,11
QKI,QKI,11
RAI2,RAI2,11
RAMP2,RAMP2,11
RARRES2,RARRES2,11
RASL10B,RASL10B,11
RASSF4,RASSF4,11
RBP4,RBP4,11
RBP7,RBP7,11
RCL1,RCL1,11
RETREG1,RETREG1,11
RETSAT,RETSAT,11
RFTN1,RFTN1,11
RGS3,RGS3,11
RHOB,RHOB,11
RHOBTB3,RHOBTB3,11
RIDA,RIDA,11
RNF125,RNF125,11
ROBO4,ROBO4,11
RPL11,RPL11,11
RPLP2,RPLP2,11
RPS20,RPS20,11
RPS26,RPS26,11
RRAGC,RRAGC,11
RRAGD,RRAGD,11
RRAS,RRAS,11
RRP36,RRP36,11
RTN3,RTN3,11
RXRA,RXRA,11
S100B,S100B,11
SCD,SCD,11
SCRN2,SCRN2,11
SDHB,SDHB,11
SEC11A,SEC11A,11
SEMA3G,SEMA3G,11
SEMA4D,SEMA4D,11
SERPINF1,SERPINF1,11
SH3KBP1,SH3KBP1,11
SHMT1,SHMT1,11
SIK2,SIK2,11
SLC19A3,SLC19A3,11
SLC1A3,SLC1A3,11
SLC25A1,SLC25A1,11
SLC25A16,SLC25A16,11
SLC66A2,SLC66A2,11
SMIM3,SMIM3,11
SNX3,SNX3,11
SORBS1,SORBS1,11
SPINT2,SPINT2,11
SPON1,SPON1,11
SPTBN1,SPTBN1,11
SRPX,SRPX,11
STAT5A,STAT5A,11
