node_id,degree
2938,859
2939,804
2940,85
2941,107
2942,165
2943,44
2944,86
2945,73
2946,52
2947,23
2948,204
2949,218
2950,224
2951,1314
2952,909
2953,350
2954,82
2955,439
2956,390
2957,13
2958,17
2959,576
2960,285
2961,24
2962,929
2963,258
2964,689
2965,108
2966,203
2967,929
2968,82
2969,783
2970,345
2971,344
2972,274
2973,514
2974,338
2975,1198
2976,290
2977,1019
2978,1130
2979,804
2980,103
2981,678
2982,817
2983,318
2984,298
2985,374
2986,516
2987,766
2988,679
2989,12
2990,351
2991,13
2992,107
2993,61
2994,1033
2995,1053
2996,122
2997,500
2998,207
2999,623
3000,90
3001,475
3002,737
3003,601
3004,284
3005,195
3006,511
3007,108
3008,138
3009,319
3010,673
3011,1171
3012,203
3013,972
3014,389
3015,355
3016,216
3017,527
3018,204
3019,472
3020,399
3021,112
3022,525
3023,64
3024,432
3025,778
3026,584
3027,915
3028,582
3029,1071
3030,738
3031,402
3032,839
3033,232
3034,641
3035,465
3036,66
3037,245
3038,128
3039,219
3040,55
3041,891
3042,1266
3043,241
3044,725
3045,82
3046,101
3047,192
3048,664
3049,60
3050,97
3051,626
3052,21
3053,795
3054,532
3055,181
3056,517
3057,737
3058,1120
3059,463
3060,679
3061,1089
3062,893
3063,434
3064,414
3065,329
3066,90
3067,108
3068,130
3069,751
3070,1182
3071,824
3072,19
3073,486
3074,171
3075,386
3076,388
3077,91
3078,836
3079,956
3080,66
3081,268
3082,276
3083,637
3084,212
3085,695
3086,1207
3087,249
3088,76
3089,134
3090,40
3091,165
3092,12
3093,473
3094,47
3095,979
3096,297
3097,262
3098,195
3099,154
3100,248
3101,482
3102,1005
3103,4
3104,289
3105,589
3106,264
3107,112
3108,364
3109,1016
3110,772
3111,1040
3112,283
3113,56
3114,230
3115,794
3116,570
3117,583
3118,460
3119,257
3120,182
3121,608
3122,483
3123,175
3124,694
3125,840
3126,250
3127,226
3128,155
3129,202
3130,81
3131,780
3132,157
3133,120
3134,68
3135,129
3136,552
3137,474
3138,111
3139,202
3140,186
3141,395
3142,412
3143,98
3144,983
3145,1039
3146,882
3147,406
3148,118
3149,79
3150,290
3151,643
3152,329
3153,81
3154,719
3155,1163
3156,261
3157,196
3158,420
3159,611
3160,123
3161,531
3162,451
3163,887
3164,382
3165,243
3166,306
3167,126
3168,137
3169,385
3170,819
3171,341
3172,639
3173,1268
3174,1002
3175,1539
3176,873
3177,1027
3178,1285
3179,488
3180,283
3181,284
3182,1170
3183,436
3184,247
3185,727
3186,574
3187,236
3188,228
3189,735
3190,1025
3191,311
3192,923
3193,412
3194,1231
3195,400
3196,1157
3197,941
3198,94
3199,200
3200,6
3201,720
3202,249
3203,1108
3204,240
3205,195
3206,1119
3207,303
3208,476
3209,1046
3210,424
3211,1450
3212,1233
3213,820
3214,137
3215,287
3216,57
3217,249
3218,302
3219,243
3220,501
3221,196
3222,242
3223,124
3224,405
3225,1158
3226,483
3227,897
3228,979
3229,320
3230,124
3231,946
3232,671
3233,811
3234,106
3235,131
3236,948
3237,258
3238,117
3239,546
3240,142
3241,8
3242,117
3243,685
3244,55
3245,572
3246,134
3247,972
3248,356
3249,126
3250,206
3251,254
3252,255
3253,295
3254,336
3255,362
3256,449
3257,571
3258,180
3259,478
3260,82
3261,241
3262,412
3263,153
3264,79
3265,193
3266,327
3267,411
3268,753
3269,221
3270,96
3271,130
3272,965
3273,604
3274,273
3275,355
3276,202
3277,386
3278,16
3279,56
3280,740
3281,322
3282,675
3283,625
3284,688
3285,228
3286,450
3287,856
3288,931
3289,560
3290,361
3291,770
3292,137
3293,375
3294,295
3295,38
3296,501
3297,759
3298,98
3299,102
3300,593
3301,104
3302,292
3303,81
3304,107
3305,579
3306,653
3307,621
3308,269
3309,617
3310,371
3311,1239
3312,291
3313,929
3314,1302
3315,120
3316,1158
3317,350
3318,235
3319,555
3320,1006
3321,433
3322,1362
3323,754
3324,261
3325,220
3326,45
3327,849
3328,319
3329,104
3330,304
3331,198
3332,338
3333,824
3334,107
3335,1031
3336,346
3337,129
3338,276
3339,308
3340,54
3341,647
3342,124
3343,498
3344,757
3345,95
3346,102
3347,104
3348,106
3349,106
3350,94
3351,105
3352,235
3353,16
3354,470
3355,253
3356,341
3357,279
3358,555
3359,98
3360,58
3361,98
3362,58
3363,29
3364,191
3365,15
3366,283
3367,230
3368,19
3369,106
3370,105
3371,104
3372,94
3373,83
3374,51
3375,151
3376,521
3377,107
3378,69
3379,605
3380,277
3381,285
3382,268
3383,310
3384,638
3385,166
3386,716
3387,1046
3388,225
3389,752
3390,475
3391,966
3392,449
3393,623
3394,690
3395,179
3396,218
3397,262
3398,222
3399,98
3400,1169
3401,333
3402,349
3403,195
3404,1166
3405,165
3406,135
3407,133
3408,225
3409,777
3410,150
3411,909
3412,762
3413,869
3414,982
3415,150
3416,254
3417,1042
3418,271
3419,827
3420,535
3421,192
3422,659
3423,224
3424,1000
3425,190
3426,128
3427,262
3428,181
3429,987
3430,45
3431,1272
3432,318
3433,1327
3434,1072
3435,191
3436,249
3437,191
3438,630
3439,876
3440,155
3441,398
3442,117
3443,150
3444,1073
3445,265
3446,170
3447,106
3448,739
3449,1058
3450,480
3451,119
3452,559
3453,96
3454,354
3455,333
3456,581
3457,796
3458,107
3459,139
3460,224
3461,98
3462,312
3463,809
3464,303
3465,526
3466,236
3467,161
3468,297
3469,222
3470,436
3471,490
3472,1135
3473,390
3474,419
3475,804
3476,399
3477,295
3478,145
3479,9
3480,185
3481,162
3482,226
3483,19
3484,122
3485,94
3486,140
3487,105
3488,115
3489,104
3490,118
3491,32
3492,133
3493,119
3494,69
3495,111
3496,136
3497,605
3498,452
3499,729
3500,138
3501,152
3502,485
3503,123
3504,1181
3505,466
3506,130
3507,700
3508,123
3509,112
3510,327
3511,126
3512,113
3513,110
3514,159
3515,270
3516,14
3517,329
3518,92
3519,567
3520,192
3521,584
3522,197
3523,644
3524,131
3525,1046
3526,670
3527,468
3528,962
3529,203
3530,432
3531,478
3532,684
3533,258
3534,454
3535,709
3536,356
3537,770
3538,525
3539,1057
3540,1104
3541,1364
3542,1153
3543,220
3544,447
3545,229
3546,266
3547,270
3548,1348
3549,776
3550,478
3551,364
3552,63
3553,52
3554,54
3555,143
3556,79
3557,210
3558,300
3559,66
3560,615
3561,362
3562,217
3563,327
3564,104
3565,541
3566,207
3567,630
3568,836
3569,422
3570,559
3571,519
3572,112
3573,971
3574,439
3575,806
3576,86
3577,211
3578,417
3579,625
3580,221
3581,137
3582,422
3583,309
3584,48
3585,273
3586,614
3587,505
3588,587
3589,584
3590,133
3591,170
3592,279
3593,323
3594,491
3595,89
3596,427
3597,343
3598,427
3599,340
3600,19
3601,23
3602,44
3603,755
3604,344
3605,14
3606,301
3607,1062
3608,17
3609,283
3610,308
3611,296
3612,21
3613,1065
3614,165
3615,138
3616,109
3617,431
3618,95
3619,325
3620,105
3621,734
3622,44
3623,546
3624,466
3625,958
3626,804
3627,525
3628,365
3629,40
3630,638
3631,444
3632,639
3633,581
3634,195
3635,925
3636,1111
3637,646
3638,300
3639,79
3640,255
3641,413
3642,471
3643,33
3644,230
3645,660
3646,732
3647,104
3648,164
3649,556
3650,144
3651,102
3652,293
3653,279
3654,30
3655,405
3656,54
3657,85
3658,186
3659,373
3660,265
3661,418
3662,303
3663,83
3664,386
3665,145
3666,317
3667,160
3668,257
3669,194
3670,101
3671,129
3672,275
3673,244
3674,218
3675,640
3676,513
3677,383
3678,330
3679,447
3680,1116
3681,492
3682,552
3683,404
3684,637
3685,492
3686,594
3687,896
3688,214
3689,372
3690,63
3691,144
3692,143
3693,187
3694,60
3695,521
3696,73
3697,286
3698,98
3699,688
3700,201
3701,673
3702,360
3703,680
3704,290
3705,1078
3706,144
3707,589
3708,721
3709,222
3710,169
3711,215
3712,572
3713,303
3714,229
3715,131
3716,146
3717,73
3718,56
3719,320
3720,383
3721,140
3722,136
3723,471
3724,259
3725,126
3726,444
3727,157
3728,116
3729,428
3730,98
3731,477
3732,368
3733,963
3734,1075
3735,166
3736,43
3737,115
3738,799
3739,853
3740,436
3741,509
3742,1
3743,1154
3744,66
3745,272
3746,708
3747,279
3748,925
3749,687
3750,274
3751,178
3752,556
3753,489
3754,793
3755,224
3756,195
3757,347
3758,1074
3759,1099
3760,372
3761,974
3762,114
3763,42
3764,148
3765,228
3766,319
3767,666
3768,24
3769,608
3770,185
3771,1123
3772,397
3773,1026
3774,1055
3775,612
3776,861
3777,321
3778,910
3779,865
3780,506
3781,287
3782,756
3783,932
3784,1040
3785,587
3786,1570
3787,373
3788,230
3789,876
3790,899
3791,357
3792,919
3793,283
3794,825
3795,836
3796,605
3797,401
3798,234
3799,565
3800,196
3801,320
3802,1360
3803,857
3804,133
3805,182
3806,1046
3807,234
3808,320
3809,705
3810,241
3811,130
3812,142
3813,10
3814,511
3815,359
3816,361
3817,100
3818,632
3819,598
3820,431
3821,733
3822,538
3823,30
3824,440
3825,107
3826,434
3827,109
3828,699
3829,826
3830,712
3831,264
3832,1313
3833,372
3834,566
3835,271
3836,219
3837,440
3838,445
3839,243
3840,199
3841,333
3842,764
3843,88
3844,361
3845,148
3846,493
3847,420
3848,122
3849,662
3850,98
3851,83
3852,238
3853,325
3854,390
3855,236
3856,241
3857,1122
3858,304
3859,98
3860,213
3861,319
3862,407
3863,1075
3864,110
3865,175
3866,368
3867,1180
3868,128
3869,52
3870,790
3871,558
3872,797
3873,162
3874,137
3875,551
3876,434
3877,927
3878,61
3879,390
3880,417
3881,209
3882,84
3883,131
3884,234
3885,165
3886,835
3887,831
3888,294
3889,852
3890,445
3891,119
3892,725
3893,196
3894,471
3895,697
3896,424
3897,312
3898,265
3899,220
3900,496
3901,471
3902,318
3903,243
3904,1496
3905,1207
3906,987
3907,410
3908,650
3909,682
3910,160
3911,1095
3912,610
3913,1163
3914,893
3915,87
3916,614
3917,217
3918,1110
3919,211
3920,820
3921,555
3922,697
3923,399
3924,339
3925,302
3926,306
3927,710
3928,49
3929,121
3930,24
3931,90
3932,163
3933,21
3934,287
3935,219
3936,300
3937,512
3938,456
3939,299
3940,318
3941,611
3942,48
3943,342
3944,888
3945,545
3946,321
3947,187
3948,564
3949,304
3950,268
3951,251
3952,401
3953,300
3954,32
3955,187
3956,721
3957,960
3958,1291
3959,1329
3960,1504
3961,576
3962,460
3963,1105
3964,914
3965,298
3966,123
3967,836
3968,305
3969,12
3970,390
3971,997
3972,333
3973,547
3974,1044
3975,331
3976,288
3977,226
3978,751
3979,767
3980,947
3981,462
3982,969
3983,1116
3984,246
3985,894
3986,629
3987,510
3988,390
3989,1217
3990,774
3991,444
3992,864
3993,799
3994,678
3995,450
3996,771
3997,366
3998,503
3999,520
4000,265
4001,263
4002,790
4003,385
4004,790
4005,1281
4006,5
4007,385
4008,506
4009,586
4010,534
4011,191
4012,297
4013,429
4014,400
4015,230
4016,716
4017,648
4018,562
4019,149
4020,386
4021,49
4022,274
4023,396
4024,219
4025,429
4026,244
4027,371
4028,151
4029,252
4030,172
4031,319
4032,722
4033,51
4034,46
4035,276
4036,495
4037,382
4038,151
4039,981
4040,248
4041,797
4042,488
4043,516
4044,452
4045,97
4046,1178
4047,553
4048,1095
4049,240
4050,115
4051,116
4052,1447
4053,41
4054,51
4055,245
4056,43
4057,1333
4058,773
4059,883
4060,1002
4061,1071
4062,389
4063,1009
4064,70
4065,1296
4066,270
4067,565
4068,903
4069,527
4070,366
4071,503
4072,556
4073,608
4074,378
4075,161
4076,14
4077,905
4078,1184
4079,180
4080,13
4081,309
4082,318
4083,13
4084,182
4085,258
4086,225
4087,107
4088,334
4089,8
4090,252
4091,52
4092,109
4093,166
4094,165
4095,149
4096,305
4097,686
4098,168
4099,445
4100,240
4101,45
4102,162
4103,233
4104,102
4105,27
4106,356
4107,214
4108,167
4109,400
4110,119
4111,418
4112,523
4113,142
4114,331
4115,421
4116,540
4117,301
4118,104
4119,1209
4120,497
4121,997
4122,946
4123,213
4124,967
4125,83
4126,288
4127,223
4128,575
4129,145
4130,561
4131,659
4132,700
4133,1076
4134,198
4135,311
4136,954
4137,1366
4138,925
4139,232
4140,119
4141,138
4142,191
4143,115
4144,185
4145,96
4146,278
4147,111
4148,635
4149,32
4150,121
4151,193
4152,1
4153,468
4154,377
4155,292
4156,64
4157,157
4158,64
4159,340
4160,560
4161,607
4162,181
4163,949
4164,1393
4165,796
4166,474
4167,741
4168,57
4169,446
4170,229
4171,28
4172,470
4173,24
4174,49
4175,264
4176,222
4177,86
4178,767
4179,200
4180,327
4181,39
4182,336
4183,303
4184,330
4185,435
4186,65
4187,52
4188,183
4189,276
4190,243
4191,319
4192,114
4193,775
4194,85
4195,122
4196,332
4197,175
4198,300
4199,517
4200,270
4201,45
4202,218
4203,127
4204,289
4205,537
4206,254
4207,307
4208,225
4209,380
4210,844
4211,517
4212,1086
4213,597
4214,517
4215,454
4216,972
4217,71
4218,671
4219,230
4220,253
4221,177
4222,579
4223,153
4224,473
4225,1131
4226,569
4227,271
4228,254
4229,967
4230,929
4231,135
4232,216
4233,349
4234,101
4235,222
4236,387
4237,46
4238,587
4239,280
4240,161
4241,305
4242,797
4243,512
4244,112
4245,267
4246,833
4247,735
4248,290
4249,366
4250,158
4251,209
4252,1113
4253,590
4254,1146
4255,292
4256,247
4257,210
4258,810
4259,360
4260,467
4261,223
4262,593
4263,128
4264,721
4265,647
4266,1114
4267,639
4268,1077
4269,335
4270,321
4271,127
4272,241
4273,144
4274,493
4275,117
4276,100
4277,943
4278,332
4279,410
4280,822
4281,695
4282,819
4283,1071
4284,132
4285,421
4286,130
4287,322
4288,379
4289,605
4290,165
4291,360
4292,666
4293,315
4294,43
4295,322
4296,301
4297,854
4298,694
4299,441
4300,204
4301,299
4302,902
4303,1231
4304,445
4305,349
4306,239
4307,355
4308,281
4309,221
4310,1039
4311,30
4312,472
4313,87
4314,300
4315,369
4316,85
4317,210
4318,360
4319,872
4320,306
4321,557
4322,695
4323,25
4324,955
4325,276
4326,677
4327,819
4328,66
4329,285
4330,211
4331,841
4332,66
4333,74
4334,116
4335,86
4336,280
4337,329
4338,179
4339,328
4340,129
4341,104
4342,226
4343,815
4344,228
4345,79
4346,100
4347,252
4348,41
4349,161
4350,93
4351,1080
4352,254
4353,192
4354,64
4355,1270
4356,1013
4357,240
4358,635
4359,515
4360,1043
4361,77
4362,571
4363,107
4364,469
4365,710
4366,495
4367,402
4368,306
4369,233
4370,1444
4371,962
4372,458
4373,320
4374,85
4375,326
4376,86
4377,587
4378,305
4379,521
4380,494
4381,303
4382,929
4383,590
4384,255
4385,613
4386,951
4387,115
4388,616
4389,227
4390,703
4391,599
4392,311
4393,1444
4394,530
4395,965
4396,119
4397,707
4398,1262
4399,705
4400,242
4401,109
4402,214
4403,591
4404,202
4405,718
4406,145
4407,315
4408,629
4409,269
4410,5
4411,782
4412,196
4413,299
4414,491
4415,228
4416,985
4417,179
4418,1076
4419,152
4420,854
4421,596
4422,1034
4423,893
4424,1006
4425,525
4426,850
4427,394
4428,551
4429,152
4430,269
4431,399
4432,500
4433,29
4434,501
4435,507
4436,1206
4437,537
4438,829
4439,169
4440,240
4441,525
4442,218
4443,799
4444,445
4445,133
4446,218
4447,1125
4448,789
4449,468
4450,207
4451,306
4452,59
4453,556
4454,244
4455,219
4456,400
4457,178
4458,699
4459,58
4460,622
4461,515
4462,649
4463,405
4464,925
4465,1423
4466,970
4467,971
4468,96
4469,195
4470,1052
4471,764
4472,895
4473,478
4474,246
4475,193
4476,131
4477,656
4478,329
4479,186
4480,529
4481,1104
4482,512
4483,465
4484,94
4485,1057
4486,512
4487,975
4488,189
4489,57
4490,266
4491,966
4492,145
4493,1015
4494,1108
4495,569
4496,335
4497,791
4498,460
4499,325
4500,19
4501,493
4502,625
4503,775
4504,825
4505,282
4506,611
4507,485
4508,74
4509,243
4510,348
4511,1023
4512,72
4513,373
4514,147
4515,277
4516,489
4517,46
4518,706
4519,195
4520,504
4521,323
4522,601
4523,713
4524,1141
4525,453
4526,543
4527,75
4528,1136
4529,1253
4530,25
4531,194
4532,35
4533,313
4534,417
4535,920
4536,265
4537,281
4538,90
4539,447
4540,574
4541,213
4542,955
4543,260
4544,120
4545,59
4546,716
4547,688
4548,926
4549,666
4550,1069
4551,606
4552,1275
4553,223
4554,650
4555,430
4556,721
4557,891
4558,1101
4559,180
4560,639
4561,651
4562,1085
4563,785
4564,62
4565,113
4566,882
4567,1022
4568,149
4569,623
4570,138
4571,770
4572,74
4573,550
4574,268
4575,420
4576,161
4577,186
4578,397
4579,708
4580,262
4581,352
4582,957
4583,101
4584,889
4585,379
4586,194
4587,231
4588,1106
4589,322
4590,59
4591,263
4592,1492
4593,1391
4594,841
4595,247
4596,821
4597,772
4598,56
4599,243
4600,536
4601,309
4602,284
4603,356
4604,172
4605,509
4606,121
4607,1092
4608,208
4609,1001
4610,255
4611,88
4612,436
4613,476
4614,503
4615,765
4616,1101
4617,156
4618,334
4619,875
4620,969
4621,344
4622,836
4623,150
4624,628
4625,622
4626,281
4627,725
4628,126
4629,167
4630,115
4631,881
4632,339
4633,713
4634,599
4635,69
4636,670
4637,245
4638,676
4639,26
4640,677
4641,546
4642,776
4643,565
4644,169
4645,281
4646,337
4647,767
4648,923
4649,48
4650,296
4651,182
4652,211
4653,1149
4654,98
4655,120
4656,948
4657,73
4658,999
4659,952
4660,796
4661,514
4662,709
4663,452
4664,307
4665,282
4666,78
4667,1044
4668,550
4669,1251
4670,418
4671,820
4672,208
4673,571
4674,22
4675,311
4676,717
4677,394
4678,477
4679,886
4680,260
4681,155
4682,858
4683,963
4684,456
4685,228
4686,15
4687,386
4688,1135
4689,1379
4690,794
4691,665
4692,209
4693,551
4694,889
4695,178
4696,663
4697,270
4698,78
4699,624
4700,270
4701,52
4702,483
4703,87
4704,174
4705,213
4706,283
4707,12
4708,124
4709,224
4710,529
4711,6
4712,163
4713,186
4714,340
4715,416
4716,444
4717,120
4718,133
4719,408
4720,754
4721,892
4722,993
4723,205
4724,619
4725,248
4726,271
4727,341
4728,462
4729,773
4730,1392
4731,194
4732,912
4733,73
4734,480
4735,259
4736,245
4737,226
4738,399
4739,488
4740,865
4741,211
4742,145
4743,98
4744,953
4745,208
4746,148
4747,923
4748,1156
4749,74
4750,960
4751,754
4752,1149
4753,89
4754,102
4755,738
4756,264
4757,903
4758,117
4759,505
4760,447
4761,207
4762,79
4763,950
4764,380
4765,37
4766,172
4767,1318
4768,137
4769,501
4770,787
4771,152
4772,810
4773,754
4774,496
4775,170
4776,637
4777,48
4778,67
4779,647
4780,248
4781,341
4782,358
4783,933
4784,369
4785,215
4786,970
4787,606
4788,281
4789,1068
4790,861
4791,406
4792,398
4793,848
4794,754
4795,372
4796,199
4797,72
4798,934
4799,910
4800,83
4801,160
4802,75
4803,927
4804,149
4805,656
4806,769
4807,102
4808,188
4809,129
4810,321
4811,1125
4812,437
4813,362
4814,1075
4815,673
4816,942
4817,914
4818,91
4819,255
4820,370
4821,374
4822,694
4823,103
4824,81
4825,860
4826,11
4827,172
4828,907
4829,115
4830,651
4831,79
4832,225
4833,1179
4834,863
4835,64
4836,460
4837,109
4838,721
4839,698
4840,97
4841,714
4842,47
4843,120
4844,385
4845,205
4846,950
4847,406
4848,1045
4849,353
4850,24
4851,93
4852,200
4853,113
4854,476
4855,684
4856,1215
4857,693
4858,308
4859,208
4860,1204
4861,467
4862,19
4863,101
4864,221
4865,152
4866,365
4867,6
4868,306
4869,380
4870,239
4871,369
4872,42
4873,19
4874,164
4875,6
4876,9
4877,17
4878,26
4879,115
4880,16
4881,151
4882,12
4883,15
4884,220
4885,319
4886,156
4887,155
4888,175
4889,170
4890,143
4891,275
4892,125
4893,833
4894,168
4895,434
4896,122
4897,579
4898,699
4899,266
4900,768
4901,303
4902,1182
4903,637
4904,416
4905,318
4906,473
4907,291
4908,49
4909,277
4910,334
4911,1290
4912,433
4913,670
4914,1234
4915,1097
4916,237
4917,65
4918,883
4919,412
4920,480
4921,343
4922,800
4923,1232
4924,536
4925,935
4926,604
4927,64
4928,1237
4929,356
4930,208
4931,336
4932,629
4933,490
4934,306
4935,1104
4936,307
4937,169
4938,14
4939,134
4940,463
4941,875
4942,1111
4943,94
4944,112
4945,386
4946,57
4947,376
4948,937
4949,239
4950,364
4951,190
4952,96
4953,199
4954,542
4955,757
4956,211
4957,368
4958,96
4959,386
4960,115
4961,365
4962,789
4963,677
4964,790
4965,507
4966,27
4967,189
4968,16
4969,200
4970,410
4971,850
4972,300
4973,300
4974,442
4975,913
4976,593
4977,488
4978,155
4979,595
4980,159
4981,232
4982,128
4983,112
4984,19
4985,650
4986,822
4987,710
4988,810
4989,446
4990,635
4991,198
4992,909
4993,913
4994,20
4995,918
4996,344
4997,649
4998,715
4999,1084
5000,441
5001,682
5002,90
5003,174
5004,672
5005,1058
5006,200
5007,1347
5008,1305
5009,1435
5010,1051
5011,912
5012,992
5013,975
5014,945
5015,212
5016,300
5017,329
5018,1091
5019,546
5020,363
5021,545
5022,90
5023,133
5024,905
5025,499
5026,504
5027,171
5028,323
5029,755
5030,770
5031,84
5032,74
5033,387
5034,129
5035,748
5036,179
5037,604
5038,1410
5039,732
5040,137
5041,175
5042,718
5043,782
5044,357
5045,222
5046,471
5047,498
5048,320
5049,55
5050,253
5051,54
5052,442
5053,779
5054,432
5055,867
5056,231
5057,315
5058,106
5059,806
5060,648
5061,788
5062,159
5063,683
5064,963
5065,412
5066,485
5067,1051
5068,384
5069,913
5070,1047
5071,197
5072,386
5073,238
5074,237
5075,100
5076,328
5077,374
5078,837
5079,153
5080,764
5081,614
5082,496
5083,831
5084,764
5085,1234
5086,739
5087,1014
5088,914
5089,1345
5090,83
5091,1345
5092,354
5093,12
5094,381
5095,902
5096,317
5097,664
5098,810
5099,331
5100,117
5101,377
5102,816
5103,324
5104,121
5105,493
5106,542
5107,1064
5108,418
5109,533
5110,136
5111,724
5112,672
5113,317
5114,63
5115,578
5116,37
5117,674
5118,410
5119,286
5120,637
5121,16
5122,326
5123,699
5124,585
5125,535
5126,769
5127,587
5128,742
5129,73
5130,601
5131,34
5132,303
5133,855
5134,140
5135,684
5136,216
5137,249
5138,306
5139,1118
5140,239
5141,47
5142,832
5143,934
5144,867
5145,174
5146,308
5147,597
5148,1078
5149,119
5150,264
5151,606
5152,168
5153,1543
5154,962
5155,871
5156,226
5157,265
5158,710
5159,376
5160,1005
5161,786
5162,316
5163,1359
5164,964
5165,1133
5166,274
5167,692
5168,1524
5169,757
5170,393
5171,632
5172,1213
5173,217
5174,63
5175,427
5176,250
5177,8
5178,938
5179,150
5180,1137
5181,24
5182,826
5183,87
5184,867
5185,33
5186,120
5187,448
5188,53
5189,258
5190,173
5191,364
5192,1143
5193,167
5194,27
5195,478
5196,96
5197,883
5198,367
5199,1215
5200,1199
5201,135
5202,1391
5203,355
5204,444
5205,786
5206,1074
5207,381
5208,530
5209,218
5210,432
5211,332
5212,475
5213,419
5214,229
5215,204
5216,264
5217,275
5218,822
5219,1043
5220,919
5221,326
5222,625
5223,118
5224,568
5225,1331
5226,238
5227,664
5228,32
5229,964
5230,463
5231,41
5232,248
5233,1091
5234,105
5235,118
5236,948
5237,95
5238,182
5239,860
5240,509
5241,859
5242,232
5243,86
5244,742
5245,303
5246,220
5247,40
5248,662
5249,269
5250,980
5251,600
5252,1032
5253,53
5254,535
5255,271
5256,545
5257,155
5258,160
5259,133
5260,541
5261,494
5262,469
5263,803
5264,1103
5265,73
5266,1166
5267,788
5268,869
5269,280
5270,866
5271,562
5272,947
5273,365
5274,694
5275,731
5276,650
5277,312
5278,301
5279,530
5280,168
5281,702
5282,363
5283,331
5284,1258
5285,653
5286,461
5287,403
5288,880
5289,63
5290,273
5291,737
5292,1233
5293,264
5294,296
5295,962
5296,159
5297,117
5298,126
5299,72
5300,145
5301,127
5302,358
5303,893
5304,918
5305,964
5306,114
5307,90
5308,82
5309,0
5310,41
5311,245
5312,652
5313,312
5314,1059
5315,639
5316,50
5317,337
5318,688
5319,248
5320,239
5321,51
5322,146
5323,116
5324,655
5325,376
5326,695
5327,247
5328,532
5329,1002
5330,531
5331,107
5332,31
5333,197
5334,121
5335,308
5336,572
5337,523
5338,973
5339,311
5340,337
5341,330
5342,668
5343,411
5344,608
5345,829
5346,190
5347,58
5348,414
5349,711
5350,410
5351,125
5352,575
5353,806
5354,489
5355,975
5356,719
5357,456
5358,374
5359,253
5360,67
5361,101
5362,247
5363,231
5364,777
5365,569
5366,349
5367,438
5368,108
5369,198
5370,189
5371,821
5372,794
5373,993
5374,769
5375,296
5376,286
5377,906
5378,866
5379,333
5380,556
5381,817
5382,62
5383,430
5384,852
5385,622
5386,37
5387,839
5388,1013
5389,1105
5390,167
5391,131
5392,97
5393,416
5394,145
5395,355
5396,1210
5397,1262
5398,93
5399,953
5400,673
5401,1215
5402,766
5403,1064
5404,1108
5405,665
5406,518
5407,1264
5408,608
5409,791
5410,76
5411,232
5412,1389
5413,943
5414,261
5415,284
5416,136
5417,652
5418,1134
5419,162
5420,344
5421,199
5422,197
5423,789
5424,181
5425,567
5426,312
5427,1083
5428,477
5429,184
5430,878
5431,58
5432,147
5433,220
5434,222
5435,37
5436,889
5437,843
5438,218
5439,67
5440,566
5441,730
5442,271
5443,235
5444,187
5445,593
5446,725
5447,691
5448,920
5449,184
5450,783
5451,75
5452,831
5453,859
5454,727
5455,312
5456,74
5457,548
5458,627
5459,124
5460,161
5461,18
5462,142
5463,176
5464,278
5465,54
5466,236
5467,801
5468,36
5469,578
5470,901
5471,131
5472,116
5473,40
5474,155
5475,364
5476,432
5477,410
5478,371
5479,1496
5480,828
5481,98
5482,88
5483,632
5484,165
5485,45
5486,569
5487,1318
5488,912
5489,241
5490,493
5491,308
5492,104
5493,672
5494,413
5495,198
5496,960
5497,338
5498,710
5499,300
5500,76
5501,276
5502,444
5503,89
5504,143
5505,1305
5506,10
5507,1290
5508,1209
5509,481
5510,193
5511,718
5512,947
5513,120
5514,161
5515,1085
5516,312
5517,580
5518,1053
5519,311
5520,426
5521,211
5522,405
5523,274
5524,270
5525,257
5526,217
5527,854
5528,450
5529,199
5530,272
5531,26
5532,157
5533,48
5534,894
5535,265
5536,913
5537,43
5538,1128
5539,967
5540,866
5541,541
5542,952
5543,445
5544,697
5545,937
5546,66
5547,604
5548,69
5549,514
5550,544
5551,1265
5552,114
5553,364
5554,344
5555,259
5556,274
5557,129
5558,271
5559,943
5560,1146
5561,1265
5562,678
5563,906
5564,453
5565,741
5566,661
5567,139
5568,184
5569,414
5570,110
5571,517
5572,247
5573,207
5574,807
5575,666
5576,65
5577,727
5578,457
5579,383
5580,494
5581,346
5582,968
5583,748
5584,633
5585,285
5586,894
5587,309
5588,540
5589,353
5590,64
5591,516
5592,1134
5593,158
5594,412
5595,529
5596,861
5597,210
5598,460
5599,828
5600,273
5601,178
5602,215
5603,683
5604,264
5605,23
5606,851
5607,634
5608,191
5609,158
5610,713
5611,27
5612,274
5613,283
5614,854
5615,219
5616,962
5617,484
5618,212
5619,401
5620,114
5621,356
5622,535
5623,963
5624,261
5625,40
5626,559
5627,131
5628,405
5629,517
5630,509
5631,791
5632,306
5633,796
5634,523
5635,113
5636,309
5637,102
5638,442
5639,227
5640,213
5641,586
5642,764
5643,687
5644,18
5645,165
5646,172
5647,1458
5648,1140
5649,843
5650,214
5651,882
5652,393
5653,348
5654,99
5655,383
5656,192
5657,462
5658,207
5659,389
5660,18
5661,255
5662,110
5663,430
5664,216
5665,173
5666,145
5667,369
5668,356
5669,356
5670,672
5671,426
5672,642
5673,831
5674,302
5675,56
5676,271
5677,282
5678,277
5679,264
5680,279
5681,159
5682,153
5683,1435
5684,260
5685,634
5686,636
5687,971
5688,514
