id,label,community
CAMTA2,CAMTA2,8
CAND1,CAND1,8
CANT1,CANT1,4
CANX,CANX,3
CAP1,CAP1,0
CAP2,CAP2,4
CAPG,CAPG,7
CAPN1,CAPN1,3
CAPN15,CAPN15,7
CAPN2,CAPN2,3
CAPN5,CAPN5,7
CAPN7,CAPN7,8
CAPN9,CAPN9,6
CAPNS1,CAPNS1,2
CAPRIN1,CAPRIN1,0
CAPS,CAPS,4
CAPZA1,CAPZA1,0
CAPZA2,CAPZA2,4
CAPZB,CAPZB,8
CARD10,CARD10,4
CARD11,CARD11,0
CARD16,CARD16,0
CARD19,CARD19,2
CARHSP1,CARHSP1,7
CARM1,CARM1,4
CARMIL1,CARMIL1,8
CARNMT1,CARNMT1,3
CARS1,CARS1,7
CARS2,CARS2,8
CASC3,CASC3,8
CASD1,CASD1,4
CASKIN2,CASKIN2,7
CASP1,CASP1,11
CASP2,CASP2,8
CASP3,CASP3,7
CASP4,CASP4,3
CASP6,CASP6,8
CASP7,CASP7,0
CASP8,CASP8,7
CASP9,CASP9,0
CAST,CAST,2
CASTOR2,CASTOR2,4
CAT,CAT,0
CAV1,CAV1,10
CAV2,CAV2,10
CAVIN1,CAVIN1,10
CAVIN3,CAVIN3,11
CBFA2T2,CBFA2T2,4
CBFB,CBFB,4
CBL,CBL,4
CBLB,CBLB,2
CBLC,CBLC,10
CBLL1,CBLL1,4
CBR1,CBR1,2
CBX1,CBX1,4
CBX2,CBX2,4
CBX3,CBX3,8
CBX4,CBX4,4
CBX5,CBX5,8
CBX6,CBX6,3
CBY1,CBY1,2
CC2D1A,CC2D1A,9
CC2D1B,CC2D1B,8
CCAR1,CCAR1,4
CCAR2,CCAR2,4
CCDC102A,CCDC102A,6
CCDC106,CCDC106,0
CCDC112,CCDC112,4
CCDC115,CCDC115,6
CCDC117,CCDC117,0
CCDC12,CCDC12,8
CCDC120,CCDC120,7
CCDC124,CCDC124,6
CCDC130,CCDC130,8
CCDC137,CCDC137,4
CCDC14,CCDC14,8
CCDC146,CCDC146,3
CCDC167,CCDC167,10
CCDC174,CCDC174,4
CCDC186,CCDC186,0
CCDC22,CCDC22,4
CCDC24,CCDC24,1
CCDC25,CCDC25,0
CCDC28A,CCDC28A,0
CCDC3,CCDC3,2
CCDC34,CCDC34,4
CCDC43,CCDC43,8
CCDC47,CCDC47,7
CCDC50,CCDC50,10
CCDC51,CCDC51,3
CCDC58,CCDC58,6
CCDC59,CCDC59,10
CCDC6,CCDC6,3
CCDC61,CCDC61,10
CCDC71,CCDC71,8
CCDC71L,CCDC71L,8
CCDC74A,CCDC74A,1
CCDC77,CCDC77,2
CCDC8,CCDC8,4
CCDC80,CCDC80,10
CCDC85B,CCDC85B,6
CCDC86,CCDC86,7
CCDC88C,CCDC88C,4
CCDC9,CCDC9,10
CCDC90B,CCDC90B,6
CCDC92,CCDC92,10
CCDC93,CCDC93,11
CCDC97,CCDC97,11
CCHCR1,CCHCR1,8
CCL2,CCL2,10
CCL20,CCL20,6
CCL28,CCL28,2
CCL4,CCL4,0
CCL4L2,CCL4L2,10
CCL5,CCL5,0
CCL8,CCL8,10
CCM2,CCM2,10
CCN1,CCN1,10
CCN2,CCN2,10
CCN3,CCN3,10
CCNA1,CCNA1,7
CCNA2,CCNA2,7
CCNB1,CCNB1,8
CCNB1IP1,CCNB1IP1,4
CCNB2,CCNB2,8
CCNC,CCNC,8
CCND1,CCND1,6
CCND2,CCND2,8
CCND3,CCND3,8
CCNDBP1,CCNDBP1,3
CCNE1,CCNE1,2
CCNF,CCNF,8
CCNG1,CCNG1,3
CCNG2,CCNG2,10
CCNI,CCNI,7
CCNL1,CCNL1,5
CCNL2,CCNL2,5
CCNO,CCNO,1
CCNQ,CCNQ,10
CCNT1,CCNT1,4
CCNT2,CCNT2,4
CCNY,CCNY,0
CCR1,CCR1,0
CCS,CCS,10
CCSER2,CCSER2,0
CCT2,CCT2,8
CCT3,CCT3,4
CCT4,CCT4,8
CCT5,CCT5,8
CCT6A,CCT6A,8
CCT7,CCT7,2
CCT8,CCT8,4
CD109,CD109,10
CD14,CD14,0
CD151,CD151,2
CD163,CD163,0
CD164,CD164,8
CD2,CD2,0
CD200,CD200,9
CD22,CD22,7
CD24,CD24,8
CD248,CD248,10
CD276,CD276,10
CD2AP,CD2AP,0
CD2BP2,CD2BP2,7
CD320,CD320,4
CD34,CD34,10
CD37,CD37,0
CD3E,CD3E,0
CD4,CD4,0
CD40,CD40,11
CD44,CD44,0
CD46,CD46,7
CD47,CD47,2
CD52,CD52,0
CD53,CD53,0
CD55,CD55,7
CD58,CD58,0
CD59,CD59,2
CD63,CD63,7
CD74,CD74,11
CD81,CD81,6
CD82,CD82,8
CD83,CD83,8
CD86,CD86,0
CD9,CD9,3
CD93,CD93,10
CD99L2,CD99L2,4
CDA,CDA,10
CDC123,CDC123,8
CDC16,CDC16,5
CDC20,CDC20,8
CDC23,CDC23,4
CDC25B,CDC25B,8
CDC26,CDC26,2
CDC27,CDC27,8
CDC34,CDC34,10
CDC37,CDC37,7
CDC37L1,CDC37L1,4
CDC40,CDC40,8
CDC42,CDC42,8
CDC42BPA,CDC42BPA,2
CDC42BPB,CDC42BPB,4
CDC42BPG,CDC42BPG,7
CDC42EP1,CDC42EP1,0
CDC42EP3,CDC42EP3,10
CDC42EP4,CDC42EP4,7
CDC42EP5,CDC42EP5,6
CDC42SE1,CDC42SE1,0
CDC42SE2,CDC42SE2,4
CDC45,CDC45,2
CDC5L,CDC5L,8
CDC7,CDC7,8
CDC73,CDC73,4
CDCA3,CDCA3,8
CDCA4,CDCA4,7
CDCA5,CDCA5,10
CDCA7,CDCA7,4
CDCA7L,CDCA7L,8
CDCA8,CDCA8,9
CDCP1,CDCP1,8
CDH1,CDH1,7
CDH11,CDH11,10
CDH2,CDH2,4
CDH24,CDH24,8
CDH3,CDH3,4
CDH6,CDH6,2
CDIP1,CDIP1,4
CDIPT,CDIPT,6
CDK1,CDK1,7
CDK10,CDK10,4
CDK11B,CDK11B,8
CDK12,CDK12,4
CDK14,CDK14,4
CDK16,CDK16,7
CDK17,CDK17,4
CDK18,CDK18,0
CDK19,CDK19,4
CDK2,CDK2,8
CDK2AP1,CDK2AP1,7
CDK2AP2,CDK2AP2,2
CDK4,CDK4,8
CDK5,CDK5,8
CDK5RAP1,CDK5RAP1,8
CDK5RAP2,CDK5RAP2,8
CDK6,CDK6,10
CDK7,CDK7,4
CDK8,CDK8,10
CDK9,CDK9,2
CDKAL1,CDKAL1,8
CDKN1A,CDKN1A,0
CDKN1B,CDKN1B,8
CDKN1C,CDKN1C,6
CDKN2A,CDKN2A,2
CDKN2AIP,CDKN2AIP,4
CDKN2AIPNL,CDKN2AIPNL,4
CDKN2B,CDKN2B,9
CDKN2C,CDKN2C,2
CDKN2D,CDKN2D,7
CDKN3,CDKN3,8
CDPF1,CDPF1,2
CDR2,CDR2,10
CDR2L,CDR2L,7
CDS1,CDS1,2
CDS2,CDS2,4
CDT1,CDT1,11
CDV3,CDV3,8
CDYL,CDYL,8
CEBPA,CEBPA,10
CEBPB,CEBPB,0
CEBPD,CEBPD,8
CEBPG,CEBPG,4
CEBPZ,CEBPZ,8
CEBPZOS,CEBPZOS,2
CELF1,CELF1,0
CELSR1,CELSR1,2
CELSR2,CELSR2,0
CEMIP,CEMIP,10
CENPA,CENPA,2
CENPB,CENPB,7
CENPBD1,CENPBD1,4
CENPF,CENPF,7
CENPH,CENPH,8
CENPM,CENPM,2
CENPQ,CENPQ,8
CENPT,CENPT,4
CENPU,CENPU,7
CENPW,CENPW,2
CENPX,CENPX,4
CEP104,CEP104,7
CEP131,CEP131,4
CEP164,CEP164,4
CEP170B,CEP170B,7
CEP20,CEP20,3
CEP250,CEP250,8
CEP55,CEP55,7
CEP57,CEP57,4
CEP68,CEP68,4
CEP70,CEP70,8
CEP85,CEP85,8
CEP89,CEP89,7
CERCAM,CERCAM,10
CERK,CERK,2
CERS2,CERS2,8
CERS4,CERS4,4
CERS5,CERS5,10
CERS6,CERS6,10
CES2,CES2,3
CETN2,CETN2,4
CETN3,CETN3,4
CFAP126,CFAP126,1
CFAP20,CFAP20,4
CFAP36,CFAP36,3
CFAP97,CFAP97,4
CFB,CFB,11
CFD,CFD,10
CFDP1,CFDP1,6
CFH,CFH,10
CFL1,CFL1,3
CFL2,CFL2,4
CFLAR,CFLAR,5
CGAS,CGAS,7
CGGBP1,CGGBP1,8
CGN,CGN,7
CGREF1,CGREF1,6
CHAC1,CHAC1,7
CHAF1A,CHAF1A,8
CHAF1B,CHAF1B,8
CHAMP1,CHAMP1,4
CHCHD1,CHCHD1,3
CHCHD10,CHCHD10,7
CHCHD2,CHCHD2,11
CHCHD3,CHCHD3,9
CHCHD4,CHCHD4,8
CHCHD5,CHCHD5,6
CHCHD7,CHCHD7,3
CHD2,CHD2,8
CHD3,CHD3,0
CHD6,CHD6,4
CHD7,CHD7,3
CHD8,CHD8,8
CHEK1,CHEK1,8
CHEK2,CHEK2,2
CHERP,CHERP,8
CHI3L1,CHI3L1,6
CHIC2,CHIC2,10
CHID1,CHID1,10
CHKA,CHKA,8
CHL1,CHL1,7
CHML,CHML,4
CHMP1A,CHMP1A,6
CHMP1B,CHMP1B,6
CHMP2A,CHMP2A,10
CHMP2B,CHMP2B,8
CHMP3,CHMP3,9
CHMP4B,CHMP4B,10
CHMP4C,CHMP4C,2
CHMP5,CHMP5,0
CHMP6,CHMP6,2
CHMP7,CHMP7,0
CHODL,CHODL,8
CHP1,CHP1,7
CHPF,CHPF,9
CHPF2,CHPF2,9
CHPT1,CHPT1,11
CHRAC1,CHRAC1,5
CHST1,CHST1,0
CHST10,CHST10,4
CHST11,CHST11,10
CHST14,CHST14,4
CHST15,CHST15,10
CHST2,CHST2,10
CHSY1,CHSY1,10
CHTF18,CHTF18,2
CHTOP,CHTOP,8
CHURC1,CHURC1,4
CIAO1,CIAO1,8
CIAO2A,CIAO2A,11
CIAO2B,CIAO2B,6
CIAPIN1,CIAPIN1,4
CIART,CIART,8
CIB1,CIB1,1
CIB2,CIB2,11
CIC,CIC,4
CIITA,CIITA,11
CILK1,CILK1,8
CILP,CILP,10
CILP2,CILP2,10
CINP,CINP,4
CIP2A,CIP2A,2
CIPC,CIPC,4
CIR1,CIR1,1
CIRBP,CIRBP,3
CISD1,CISD1,7
CISD2,CISD2,8
CISD3,CISD3,10
CISH,CISH,9
CITED2,CITED2,8
CITED4,CITED4,0
CIZ1,CIZ1,4
CKAP2,CKAP2,2
CKAP4,CKAP4,10
CKAP5,CKAP5,8
CKB,CKB,4
CKMT2,CKMT2,11
CKS1B,CKS1B,2
CKS2,CKS2,2
CLASP1,CLASP1,8
CLASRP,CLASRP,10
CLBA1,CLBA1,4
CLCF1,CLCF1,7
CLCN3,CLCN3,7
CLCN6,CLCN6,4
CLCN7,CLCN7,0
CLDN1,CLDN1,7
CLDN10,CLDN10,2
CLDN12,CLDN12,4
CLDN15,CLDN15,4
CLDN16,CLDN16,6
CLDN23,CLDN23,0
CLDN3,CLDN3,4
CLDN4,CLDN4,7
CLDN6,CLDN6,6
CLDN7,CLDN7,0
CLDN9,CLDN9,4
CLDND1,CLDND1,8
CLEC11A,CLEC11A,9
CLEC14A,CLEC14A,10
CLEC16A,CLEC16A,4
CLGN,CLGN,2
CLIC1,CLIC1,3
CLIC3,CLIC3,0
CLIC4,CLIC4,10
CLIC5,CLIC5,2
CLIC6,CLIC6,11
CLINT1,CLINT1,5
CLIP2,CLIP2,7
CLIP3,CLIP3,2
CLK1,CLK1,5
CLK2,CLK2,8
CLN6,CLN6,11
CLNS1A,CLNS1A,4
CLOCK,CLOCK,0
CLP1,CLP1,10
CLPP,CLPP,2
CLPTM1,CLPTM1,10
CLPTM1L,CLPTM1L,7
CLPX,CLPX,8
CLSTN1,CLSTN1,7
CLSTN3,CLSTN3,4
CLTA,CLTA,4
CLTB,CLTB,9
CLTC,CLTC,7
CLU,CLU,9
CLUH,CLUH,0
CMAS,CMAS,8
CMBL,CMBL,4
CMIP,CMIP,4
CMPK1,CMPK1,10
CMPK2,CMPK2,7
CMSS1,CMSS1,9
CMTM3,CMTM3,10
CMTM4,CMTM4,4
CMTM6,CMTM6,7
CMTM7,CMTM7,7
CMTM8,CMTM8,7
CMTR1,CMTR1,3
CNBP,CNBP,8
CNDP2,CNDP2,10
CNFN,CNFN,9
CNIH1,CNIH1,4
CNIH4,CNIH4,7
CNKSR1,CNKSR1,2
CNN1,CNN1,10
CNN2,CNN2,10
CNN3,CNN3,10
CNNM3,CNNM3,3
CNNM4,CNNM4,0
CNOT1,CNOT1,4
CNOT10,CNOT10,8
CNOT11,CNOT11,10
CNOT2,CNOT2,8
CNOT3,CNOT3,4
CNOT4,CNOT4,9
CNOT6,CNOT6,4
CNOT6L,CNOT6L,0
CNOT7,CNOT7,8
CNOT8,CNOT8,4
CNOT9,CNOT9,7
CNP,CNP,8
CNPPD1,CNPPD1,7
CNPY3,CNPY3,8
CNST,CNST,4
CNTFR,CNTFR,4
CNTROB,CNTROB,8
COA3,COA3,2
COA4,COA4,6
COA5,COA5,4
COA6,COA6,10
COA7,COA7,8
COASY,COASY,2
COG1,COG1,4
COG4,COG4,4
COG5,COG5,4
COG7,COG7,4
COIL,COIL,4
COL10A1,COL10A1,10
COL11A1,COL11A1,10
COL12A1,COL12A1,3
COL14A1,COL14A1,10
COL15A1,COL15A1,10
COL16A1,COL16A1,10
COL18A1,COL18A1,9
COL1A1,COL1A1,10
COL1A2,COL1A2,10
COL23A1,COL23A1,3
COL3A1,COL3A1,10
COL4A1,COL4A1,10
COL4A2,COL4A2,10
COL5A1,COL5A1,10
COL5A2,COL5A2,10
COL6A1,COL6A1,10
COL6A2,COL6A2,10
COL6A3,COL6A3,10
COL8A1,COL8A1,0
COL8A2,COL8A2,10
COL9A2,COL9A2,7
COLEC12,COLEC12,10
COLGALT1,COLGALT1,10
COMMD1,COMMD1,2
COMMD10,COMMD10,4
COMMD2,COMMD2,10
COMMD4,COMMD4,5
COMMD5,COMMD5,3
COMMD6,COMMD6,10
COMMD7,COMMD7,2
COMMD8,COMMD8,7
COMMD9,COMMD9,0
COMP,COMP,6
COMT,COMT,10
COMTD1,COMTD1,11
COP1,COP1,0
COPA,COPA,4
COPB1,COPB1,0
COPB2,COPB2,10
COPE,COPE,6
COPG1,COPG1,8
COPG2,COPG2,8
COPRS,COPRS,8
COPS2,COPS2,8
COPS3,COPS3,8
COPS4,COPS4,8
COPS5,COPS5,10
COPS6,COPS6,4
COPS7A,COPS7A,3
COPS7B,COPS7B,4
COPS8,COPS8,10
COPS9,COPS9,6
COPZ1,COPZ1,2
COQ10B,COQ10B,10
COQ2,COQ2,8
COQ3,COQ3,8
COQ4,COQ4,5
COQ5,COQ5,7
COQ7,COQ7,4
COQ9,COQ9,4
CORO1A,CORO1A,0
CORO1B,CORO1B,3
CORO1C,CORO1C,10
CORO2A,CORO2A,2
COTL1,COTL1,0
COX11,COX11,4
COX14,COX14,2
COX15,COX15,4
COX17,COX17,4
COX4I1,COX4I1,6
COX5A,COX5A,11
COX5B,COX5B,10
COX6A1,COX6A1,10
COX6B1,COX6B1,2
COX6C,COX6C,2
COX7A1,COX7A1,11
COX7A2,COX7A2,10
COX7A2L,COX7A2L,10
COX7B,COX7B,10
COX7C,COX7C,10
COX8A,COX8A,6
COX8C,COX8C,2
CP,CP,0
CPA4,CPA4,8
CPAMD8,CPAMD8,9
CPD,CPD,10
CPE,CPE,10
CPLX1,CPLX1,4
CPM,CPM,2
CPNE1,CPNE1,10
CPNE2,CPNE2,7
CPNE3,CPNE3,0
CPOX,CPOX,9
CPPED1,CPPED1,0
CPQ,CPQ,10
CPSF1,CPSF1,3
CPSF2,CPSF2,4
CPSF3,CPSF3,8
CPSF4,CPSF4,4
CPSF6,CPSF6,8
CPSF7,CPSF7,8
CPT1A,CPT1A,8
CPTP,CPTP,7
CPVL,CPVL,0
CPXM1,CPXM1,8
CPXM2,CPXM2,10
CRABP1,CRABP1,1
CRABP2,CRABP2,11
CRACDL,CRACDL,1
CRACR2B,CRACR2B,2
CRAT,CRAT,0
CRB2,CRB2,2
CRB3,CRB3,2
CRBN,CRBN,8
CRCP,CRCP,4
CREB1,CREB1,4
CREB3,CREB3,4
CREB3L1,CREB3L1,10
CREB3L2,CREB3L2,9
CREB3L4,CREB3L4,6
CREBBP,CREBBP,4
CREBL2,CREBL2,8
CREBZF,CREBZF,4
CREG1,CREG1,4
CRELD2,CRELD2,10
CREM,CREM,10
CRIM1,CRIM1,4
CRIP2,CRIP2,4
CRIPT,CRIPT,8
CRISP3,CRISP3,10
CRISPLD1,CRISPLD1,10
CRISPLD2,CRISPLD2,10
CRK,CRK,0
CRKL,CRKL,10
CRNKL1,CRNKL1,8
CROCC,CROCC,4
CRTAC1,CRTAC1,3
CRTAP,CRTAP,4
CRTC1,CRTC1,4
CRTC2,CRTC2,8
CRTC3,CRTC3,10
CRY1,CRY1,7
CRY2,CRY2,10
CRYAB,CRYAB,2
CRYBG1,CRYBG1,7
CRYZ,CRYZ,3
CRYZL1,CRYZL1,4
CS,CS,8
CSAD,CSAD,5
CSDE1,CSDE1,0
CSE1L,CSE1L,8
CSF1,CSF1,0
CSF1R,CSF1R,0
CSF3R,CSF3R,2
CSGALNACT2,CSGALNACT2,7
CSK,CSK,0
CSNK1A1,CSNK1A1,10
CSNK1D,CSNK1D,4
CSNK1E,CSNK1E,2
CSNK1G1,CSNK1G1,0
CSNK1G2,CSNK1G2,10
CSNK1G3,CSNK1G3,4
CSNK2A1,CSNK2A1,8
CSNK2B,CSNK2B,2
CSRNP1,CSRNP1,2
CSRNP2,CSRNP2,8
CSRP1,CSRP1,2
CSRP2,CSRP2,7
CST1,CST1,9
CST3,CST3,6
CST6,CST6,2
CST7,CST7,0
CSTB,CSTB,11
CSTF1,CSTF1,4
CSTF2,CSTF2,4
CSTF2T,CSTF2T,4
CSTF3,CSTF3,2
CTBP1,CTBP1,8
CTBP2,CTBP2,4
CTCF,CTCF,4
CTCFL,CTCFL,2
CTDNEP1,CTDNEP1,8
CTDP1,CTDP1,10
CTDSP1,CTDSP1,4
CTDSP2,CTDSP2,8
CTDSPL,CTDSPL,8
CTDSPL2,CTDSPL2,4
CTF1,CTF1,7
CTHRC1,CTHRC1,10
CTIF,CTIF,10
CTNNA1,CTNNA1,10
CTNNAL1,CTNNAL1,7
CTNNB1,CTNNB1,8
CTNNBIP1,CTNNBIP1,10
CTNNBL1,CTNNBL1,4
CTNS,CTNS,0
CTPS1,CTPS1,8
CTPS2,CTPS2,4
CTR9,CTR9,0
CTSA,CTSA,0
CTSB,CTSB,0
CTSC,CTSC,10
CTSD,CTSD,4
CTSF,CTSF,9
CTSH,CTSH,9
CTSK,CTSK,10
CTSL,CTSL,10
CTSO,CTSO,7
CTSS,CTSS,0
CTSW,CTSW,7
CTSZ,CTSZ,0
CTTN,CTTN,3
CTTNBP2NL,CTTNBP2NL,0
CTU1,CTU1,10
CTU2,CTU2,7
CTXN1,CTXN1,4
CUEDC1,CUEDC1,7
CUEDC2,CUEDC2,10
CUL1,CUL1,8
CUL2,CUL2,0
CUL3,CUL3,4
CUL4A,CUL4A,8
CUL4B,CUL4B,4
CUL5,CUL5,3
CUL7,CUL7,3
CUL9,CUL9,8
CUTA,CUTA,6
CUTC,CUTC,6
CUX1,CUX1,4
CWC15,CWC15,10
CWC22,CWC22,8
CWC25,CWC25,2
CWC27,CWC27,4
CWF19L1,CWF19L1,4
CWF19L2,CWF19L2,3
CX3CL1,CX3CL1,0
CX3CR1,CX3CR1,0
CXADR,CXADR,8
CXCL1,CXCL1,10
CXCL10,CXCL10,7
CXCL11,CXCL11,3
CXCL12,CXCL12,0
CXCL14,CXCL14,6
CXCL16,CXCL16,8
CXCL17,CXCL17,10
CXCL2,CXCL2,5
CXCL8,CXCL8,10
CXCL9,CXCL9,0
CXCR4,CXCR4,9
CXXC1,CXXC1,4
CXXC5,CXXC5,3
CXorf38,CXorf38,7
CXorf56,CXorf56,4
CYB561,CYB561,7
CYB561D2,CYB561D2,7
CYB5A,CYB5A,2
CYB5B,CYB5B,4
CYB5D2,CYB5D2,0
CYB5R1,CYB5R1,2
CYB5R3,CYB5R3,10
CYBA,CYBA,6
CYBB,CYBB,0
CYBC1,CYBC1,4
CYBRD1,CYBRD1,11
CYC1,CYC1,3
CYCS,CYCS,8
CYFIP1,CYFIP1,8
CYFIP2,CYFIP2,4
CYHR1,CYHR1,3
CYP1B1,CYP1B1,10
CYP20A1,CYP20A1,4
CYP27A1,CYP27A1,0
CYP2S1,CYP2S1,3
CYP4B1,CYP4B1,3
CYP4X1,CYP4X1,11
CYREN,CYREN,9
CYRIB,CYRIB,8
CYSTM1,CYSTM1,7
CYTH1,CYTH1,4
CYTH2,CYTH2,10
CYTH3,CYTH3,0
CYYR1,CYYR1,4
CZIB,CZIB,4
D2HGDH,D2HGDH,5
DAB2,DAB2,10
DAB2IP,DAB2IP,2
DAD1,DAD1,10
DAG1,DAG1,2
DAGLB,DAGLB,8
DALRD3,DALRD3,8
DAP,DAP,7
DAP3,DAP3,8
DAPK1,DAPK1,0
DAPK3,DAPK3,10
DAPL1,DAPL1,10
DARS1,DARS1,6
DARS2,DARS2,8
DAXX,DAXX,8
DAZAP1,DAZAP1,7
DAZAP2,DAZAP2,7
DBF4,DBF4,4
DBI,DBI,11
DBN1,DBN1,4
DBNDD1,DBNDD1,6
DBNL,DBNL,0
DBP,DBP,0
DBR1,DBR1,8
DCAF1,DCAF1,8
DCAF10,DCAF10,0
DCAF11,DCAF11,4
DCAF12,DCAF12,8
DCAF13,DCAF13,3
DCAF15,DCAF15,9
DCAF16,DCAF16,3
DCAF17,DCAF17,4
DCAF4,DCAF4,4
DCAF5,DCAF5,4
DCAF6,DCAF6,0
DCAF7,DCAF7,4
DCAF8,DCAF8,1
DCAKD,DCAKD,2
DCBLD2,DCBLD2,7
DCDC2,DCDC2,2
DCK,DCK,9
DCLK2,DCLK2,8
DCLRE1A,DCLRE1A,4
DCLRE1B,DCLRE1B,9
DCN,DCN,10
DCP1A,DCP1A,8
DCP1B,DCP1B,4
DCTD,DCTD,7
DCTN1,DCTN1,8
DCTN2,DCTN2,8
DCTN3,DCTN3,4
DCTN4,DCTN4,4
DCTN5,DCTN5,4
DCTN6,DCTN6,0
DCTPP1,DCTPP1,11
DCUN1D1,DCUN1D1,4
DCUN1D2,DCUN1D2,5
DCUN1D4,DCUN1D4,4
DCXR,DCXR,4
DDA1,DDA1,4
DDAH1,DDAH1,9
DDAH2,DDAH2,0
DDB1,DDB1,3
DDB2,DDB2,1
DDHD2,DDHD2,3
DDIT3,DDIT3,2
DDIT4,DDIT4,8
DDOST,DDOST,10
DDR1,DDR1,8
DDRGK1,DDRGK1,11
DDX1,DDX1,8
DDX10,DDX10,3
DDX11,DDX11,8
DDX17,DDX17,11
DDX18,DDX18,4
DDX20,DDX20,4
DDX21,DDX21,3
DDX23,DDX23,8
DDX24,DDX24,4
DDX27,DDX27,8
DDX28,DDX28,4
DDX39A,DDX39A,8
DDX39B,DDX39B,8
DDX3X,DDX3X,4
DDX41,DDX41,10
DDX42,DDX42,4
DDX46,DDX46,8
DDX49,DDX49,10
DDX5,DDX5,7
DDX50,DDX50,4
DDX51,DDX51,8
DDX54,DDX54,7
DDX55,DDX55,8
DDX56,DDX56,8
DDX58,DDX58,3
DDX59,DDX59,8
DDX6,DDX6,4
DDX60,DDX60,7
DEAF1,DEAF1,3
DECR1,DECR1,11
DEDD,DEDD,0
DEDD2,DEDD2,11
DEF6,DEF6,0
DEF8,DEF8,0
DEFB1,DEFB1,6
DEGS1,DEGS1,9
DEGS2,DEGS2,9
DEK,DEK,8
DELE1,DELE1,4
DENND11,DENND11,8
DENND1A,DENND1A,2
DENND1C,DENND1C,4
DENND2B,DENND2B,3
DENND2D,DENND2D,7
DENND4B,DENND4B,8
DENND4C,DENND4C,11
DENND5A,DENND5A,0
DENND6A,DENND6A,8
DENR,DENR,8
DEPDC1,DEPDC1,8
DEPP1,DEPP1,10
DEPTOR,DEPTOR,7
DERA,DERA,8
DERL1,DERL1,3
DERL2,DERL2,0
DES,DES,10
DESI1,DESI1,11
DESI2,DESI2,7
DFFA,DFFA,8
DGAT1,DGAT1,3
DGCR2,DGCR2,10
DGCR6L,DGCR6L,10
DGCR8,DGCR8,10
DGKQ,DGKQ,10
DGKZ,DGKZ,10
DGLUCY,DGLUCY,4
DGUOK,DGUOK,2
DHCR24,DHCR24,9
DHCR7,DHCR7,4
DHDDS,DHDDS,8
DHFR,DHFR,4
DHRS1,DHRS1,3
DHRS3,DHRS3,0
DHRS4,DHRS4,4
DHRS4L2,DHRS4L2,4
DHRS7,DHRS7,10
DHRS7B,DHRS7B,8
DHTKD1,DHTKD1,8
DHX15,DHX15,7
DHX16,DHX16,8
DHX29,DHX29,4
DHX30,DHX30,8
DHX32,DHX32,10
DHX33,DHX33,8
DHX34,DHX34,10
DHX35,DHX35,4
DHX36,DHX36,8
DHX37,DHX37,7
DHX38,DHX38,4
DHX40,DHX40,4
DHX57,DHX57,8
DHX58,DHX58,7
DHX8,DHX8,8
DHX9,DHX9,8
DIAPH1,DIAPH1,3
DICER1,DICER1,4
DIDO1,DIDO1,4
DIP2B,DIP2B,8
DIPK1A,DIPK1A,10
DIPK1B,DIPK1B,4
DIPK2A,DIPK2A,10
DIS3L,DIS3L,11
DKC1,DKC1,8
DLAT,DLAT,8
DLD,DLD,8
DLG1,DLG1,10
DLG3,DLG3,5
DLG5,DLG5,7
DLGAP4,DLGAP4,10
DLGAP5,DLGAP5,8
DLST,DLST,8
DMAC1,DMAC1,4
DMAC2,DMAC2,2
DMAP1,DMAP1,8
DMBT1,DMBT1,5
DMKN,DMKN,6
DMTF1,DMTF1,4
DMTN,DMTN,6
DMWD,DMWD,10
DNAAF2,DNAAF2,4
DNAAF5,DNAAF5,0
DNAJA1,DNAJA1,4
DNAJA2,DNAJA2,4
DNAJA3,DNAJA3,8
DNAJB1,DNAJB1,7
DNAJB11,DNAJB11,4
DNAJB12,DNAJB12,5
DNAJB2,DNAJB2,7
DNAJB4,DNAJB4,10
DNAJB5,DNAJB5,2
DNAJB6,DNAJB6,4
DNAJB9,DNAJB9,10
DNAJC1,DNAJC1,10
DNAJC10,DNAJC10,7
DNAJC11,DNAJC11,7
DNAJC13,DNAJC13,8
DNAJC14,DNAJC14,8
DNAJC19,DNAJC19,4
DNAJC2,DNAJC2,4
DNAJC21,DNAJC21,8
DNAJC22,DNAJC22,7
DNAJC3,DNAJC3,10
DNAJC30,DNAJC30,3
DNAJC4,DNAJC4,6
DNAJC5,DNAJC5,0
DNAJC8,DNAJC8,8
DNAJC9,DNAJC9,8
DNAL4,DNAL4,2
DNALI1,DNALI1,1
DNASE2,DNASE2,7
DNM1,DNM1,5
DNM1L,DNM1L,8
DNM2,DNM2,7
DNMT1,DNMT1,7
DNMT3A,DNMT3A,2
DNPEP,DNPEP,7
DNPH1,DNPH1,6
DNTTIP1,DNTTIP1,8
DNTTIP2,DNTTIP2,8
DOC2B,DOC2B,4
DOCK1,DOCK1,10
DOCK9,DOCK9,3
DOHH,DOHH,10
DOK1,DOK1,7
DOK4,DOK4,6
DOK5,DOK5,2
DOK7,DOK7,7
DOLK,DOLK,4
DOLPP1,DOLPP1,4
DONSON,DONSON,8
DOP1B,DOP1B,4
DPAGT1,DPAGT1,4
DPCD,DPCD,6
DPEP3,DPEP3,7
DPF2,DPF2,10
DPH2,DPH2,9
DPH3,DPH3,8
DPH5,DPH5,0
DPH7,DPH7,4
DPM1,DPM1,0
DPM2,DPM2,2
DPM3,DPM3,6
DPP3,DPP3,7
DPP7,DPP7,2
