node_id,gene_name,community_id,degree,clustering
2520,EPCAM,5,66.000000,0.466667
2521,EPDR1,4,33.000000,0.312500
2522,EPG5,6,1109.000000,0.503390
2523,EPHA1,15,194.000000,0.398643
2524,EPHA2,4,506.000000,0.395742
2525,EPHB3,7,181.000000,0.614119
2526,EPHB4,3,489.000000,0.430797
2527,EPHB6,5,321.000000,0.662987
2528,EPHX1,10,147.000000,0.614761
2529,EPHX2,6,403.000000,0.481340
2530,EPM2AIP1,6,972.000000,0.477904
2531,EPN1,3,1138.000000,0.477410
2532,EPN3,7,214.000000,0.343030
2533,EPOP,7,188.000000,0.592161
2534,EPPK1,11,31.000000,0.537634
2535,EPRS1,1,369.000000,0.369948
2536,EPS15,6,771.000000,0.542035
2537,EPS15L1,15,520.000000,0.455536
2538,EPS8,4,345.000000,0.395922
2539,EPS8L1,3,714.000000,0.549522
2540,EPS8L2,3,677.000000,0.529276
2541,EPSTI1,5,338.000000,0.425948
2542,EPYC,1,147.000000,0.422607
2543,ERAL1,7,324.000000,0.369491
2544,ERAP1,6,347.000000,0.525845
2545,ERAP2,5,409.000000,0.490172
2546,ERBB2,7,166.000000,0.619715
2547,ERBB3,15,459.000000,0.428766
2548,ERBB4,6,570.000000,0.517769
2549,ERBIN,6,1013.000000,0.470923
2550,ERC1,5,885.000000,0.502723
2551,ERCC1,3,1116.000000,0.464643
2552,ERCC2,3,677.000000,0.389772
2553,ERCC3,15,872.000000,0.371899
2554,ERF,3,502.000000,0.535908
2555,ERG,4,321.000000,0.467251
2556,ERG28,3,72.000000,0.296166
2557,ERGIC1,10,169.000000,0.312130
2558,ERGIC2,5,859.000000,0.489435
2559,ERGIC3,3,399.000000,0.341154
2560,ERH,3,373.000000,0.438540
2561,ERI1,5,705.000000,0.548392
2562,ERI3,3,544.000000,0.395441
2563,ERICH2,3,112.000000,0.473456
2564,ERLEC1,6,831.000000,0.429496
2565,ERLIN1,5,772.000000,0.475568
2566,ERLIN2,1,310.000000,0.391022
2567,ERMARD,3,338.000000,0.505329
2568,ERMP1,5,722.000000,0.507317
2569,ERN1,6,705.000000,0.475161
2570,ERO1A,1,280.000000,0.500922
2571,ERO1B,4,102.000000,0.459328
2572,ERP27,6,134.000000,0.425541
2573,ERP29,3,523.000000,0.568918
2574,ERP44,5,607.000000,0.540471
2575,ERRFI1,4,77.000000,0.504443
2576,ERV3-1,6,226.000000,0.603854
2577,ESAM,4,171.000000,0.470244
2578,ESCO1,5,1164.000000,0.446450
2579,ESD,4,228.000000,0.394157
2580,ESF1,5,1216.000000,0.424993
2581,ESM1,5,132.000000,0.545455
2582,ESPN,3,169.000000,0.430826
2583,ESR1,6,436.000000,0.441917
2584,ESRP1,10,401.000000,0.408367
2585,ESRP2,3,260.000000,0.410751
2586,ESRRA,3,494.000000,0.637820
2587,ESS2,3,778.000000,0.515069
2588,ESYT1,2,306.000000,0.601029
2589,ESYT2,5,791.000000,0.465503
2590,ETF1,6,742.000000,0.518732
2591,ETFA,2,32.000000,0.282258
2592,ETFDH,2,187.000000,0.347536
2593,ETFRF1,5,174.000000,0.410670
2594,ETHE1,3,314.000000,0.555483
2595,ETNK1,5,900.000000,0.464153
2596,ETNK2,7,40.000000,0.487179
2597,ETS1,12,52.000000,0.250377
2598,ETS2,4,293.000000,0.502571
2599,ETV3,6,513.000000,0.617089
2600,ETV4,3,300.000000,0.589431
2601,ETV5,4,121.000000,0.500413
2602,ETV6,5,838.000000,0.458357
2603,EVA1C,4,29.000000,0.357143
2604,EVC,6,1229.000000,0.460322
2605,EVI2B,12,166.000000,0.444323
2606,EVI5L,3,715.000000,0.457507
2607,EVL,3,587.000000,0.495561
2608,EVPL,15,425.000000,0.442309
2609,EWSR1,3,665.000000,0.449986
2610,EXD2,6,1432.000000,0.385859
2611,EXOC1,6,948.000000,0.466334
2612,EXOC2,6,506.000000,0.476351
2613,EXOC3,3,1057.000000,0.385745
2614,EXOC4,6,893.000000,0.494903
2615,EXOC5,5,1112.000000,0.400950
2616,EXOC6,6,340.000000,0.370762
2617,EXOC6B,6,838.000000,0.576474
2618,EXOC7,6,1057.000000,0.426799
2619,EXOC8,6,786.000000,0.568078
2620,EXOSC1,3,235.000000,0.395526
2621,EXOSC10,6,1275.000000,0.419161
2622,EXOSC2,5,486.000000,0.359348
2623,EXOSC4,3,545.000000,0.561798
2624,EXOSC5,3,758.000000,0.592514
2625,EXOSC6,3,293.000000,0.484595
2626,EXOSC7,3,1117.000000,0.455603
2627,EXOSC8,15,616.000000,0.447323
2628,EXOSC9,5,686.000000,0.383844
2629,EXT1,5,358.000000,0.541649
2630,EXT2,5,789.000000,0.510101
2631,EXTL2,5,485.000000,0.457621
2632,EXTL3,6,696.000000,0.517564
2633,EYA2,3,26.000000,0.409231
2634,EYA3,10,495.000000,0.481953
2635,EZH1,4,501.000000,0.361892
2636,EZH2,5,380.000000,0.566477
2637,EZR,3,77.000000,0.354067
2638,F11R,7,230.000000,0.374635
2639,F13A1,1,223.000000,0.577304
2640,F2R,1,85.000000,0.442017
2641,F2RL1,6,794.000000,0.518120
2642,F2RL2,15,20.000000,0.321053
2643,F3,4,50.000000,0.368163
2644,F8A1,3,63.000000,0.600102
2645,FAAH,3,559.000000,0.586717
2646,FAAH2,3,383.000000,0.558514
2647,FAAP100,3,1069.000000,0.444281
2648,FAAP20,3,933.000000,0.550067
2649,FABP3,4,23.000000,0.881423
2650,FABP4,2,286.000000,0.715495
2651,FABP5,2,212.000000,0.620585
2652,FABP7,13,109.000000,0.717635
2653,FADS1,10,107.000000,0.695468
2654,FADS2,10,47.000000,0.437558
2655,FADS3,2,250.000000,0.540723
2656,FAF1,5,1033.000000,0.462268
2657,FAF2,6,504.000000,0.390419
2658,FAH,10,136.000000,0.555882
2659,FAHD1,3,418.000000,0.446709
2660,FAHD2B,15,810.000000,0.414360
2661,FAIM,3,404.000000,0.558915
2662,FAM102A,15,573.000000,0.381662
2663,FAM102B,3,146.000000,0.719036
2664,FAM104A,6,805.000000,0.462121
2665,FAM104B,3,367.000000,0.381010
2666,FAM107A,4,193.000000,0.579555
2667,FAM107B,3,78.000000,0.610390
2668,FAM110A,3,525.000000,0.550498
2669,FAM110B,3,323.000000,0.510047
2670,FAM110C,15,79.000000,0.476793
2671,FAM111A,6,660.000000,0.433687
2672,FAM111B,5,277.000000,0.427405
2673,FAM114A1,6,386.000000,0.453496
2674,FAM114A2,6,912.000000,0.443293
2675,FAM117A,4,333.000000,0.458139
2676,FAM117B,6,229.000000,0.574198
2677,FAM118A,15,48.000000,0.622340
2678,FAM118B,5,623.000000,0.574819
2679,FAM120A,6,1021.000000,0.384748
2680,FAM120AOS,6,642.000000,0.396815
2681,FAM120B,6,506.000000,0.460932
2682,FAM122A,4,838.000000,0.402469
2683,FAM122B,5,355.000000,0.315970
2684,FAM136A,5,542.000000,0.555258
2685,FAM13B,4,984.000000,0.389518
2686,FAM149B1,5,311.000000,0.459558
2687,FAM160A2,15,960.000000,0.396911
2688,FAM160B1,5,838.000000,0.526445
2689,FAM160B2,3,487.000000,0.472076
2690,FAM162A,6,164.000000,0.404010
2691,FAM167B,3,666.000000,0.617237
2692,FAM168A,6,1034.000000,0.467744
2693,FAM168B,4,696.000000,0.391921
2694,FAM171A1,5,153.000000,0.576711
2695,FAM171B,5,28.000000,0.325397
2696,FAM172A,4,272.000000,0.521625
2697,FAM174A,3,858.000000,0.517251
2698,FAM174B,6,437.000000,0.369429
2699,FAM174C,3,709.000000,0.533237
2700,FAM177A1,1,76.000000,0.342105
2701,FAM189A2,4,413.000000,0.457474
2702,FAM189B,7,292.000000,0.339359
2703,FAM193A,15,999.000000,0.426097
2704,FAM193B,3,588.000000,0.555140
2705,FAM199X,5,360.000000,0.603389
2706,FAM200A,5,589.000000,0.461505
2707,FAM207A,3,787.000000,0.567310
2708,FAM20B,6,890.000000,0.386747
2709,FAM20C,4,280.000000,0.461342
2710,FAM210A,6,405.000000,0.439127
2711,FAM210B,6,606.000000,0.416011
2712,FAM214A,10,488.000000,0.457401
2713,FAM214B,5,60.000000,0.420904
2714,FAM217B,5,765.000000,0.521425
2715,FAM219A,5,519.000000,0.593293
2716,FAM220A,6,590.000000,0.341953
2717,FAM222B,7,419.000000,0.336630
2718,FAM229B,1,45.000000,0.348485
2719,FAM234A,3,703.000000,0.431136
2720,FAM234B,6,188.000000,0.478439
2721,FAM241A,6,175.000000,0.399278
2722,FAM241B,3,45.000000,0.448485
2723,FAM32A,3,644.000000,0.480541
2724,FAM3A,3,1060.000000,0.495213
2725,FAM3C,5,258.000000,0.395077
2726,FAM43A,4,326.000000,0.452629
2727,FAM50A,3,569.000000,0.563690
2728,FAM50B,6,316.000000,0.494876
2729,FAM53B,12,38.000000,0.378378
2730,FAM53C,4,761.000000,0.418715
2731,FAM76A,6,251.000000,0.514677
2732,FAM83D,5,559.000000,0.555280
2733,FAM83E,15,214.000000,0.578035
2734,FAM83H,10,284.000000,0.392276
2735,FAM89A,2,290.000000,0.698127
2736,FAM8A1,6,895.000000,0.463265
2737,FAM91A1,10,493.000000,0.426574
2738,FAM98A,5,978.000000,0.453368
2739,FAM98B,6,1144.000000,0.403315
2740,FAM98C,3,974.000000,0.538707
2741,FANCE,2,28.000000,0.486772
2742,FANCF,6,474.000000,0.350149
2743,FANCL,15,574.000000,0.465756
2744,FAP,1,254.000000,0.533223
2745,FAR1,6,657.000000,0.535504
2746,FARS2,15,621.000000,0.414280
2747,FARSA,3,1142.000000,0.416295
2748,FARSB,6,273.000000,0.395847
2749,FAS,5,744.000000,0.540106
2750,FASN,2,170.000000,0.755656
2751,FASTK,3,1107.000000,0.495514
2752,FASTKD1,5,738.000000,0.510761
2753,FASTKD2,6,681.000000,0.518377
2754,FASTKD3,5,737.000000,0.457827
2755,FASTKD5,6,709.000000,0.503853
2756,FAT1,7,88.000000,0.307210
2757,FAU,3,694.000000,0.425257
2758,FAXDC2,15,409.000000,0.476857
2759,FBH1,5,455.000000,0.565581
2760,FBL,3,99.000000,0.459081
2761,FBLIM1,15,145.000000,0.552395
2762,FBLN1,4,146.000000,0.601795
2763,FBLN2,2,178.000000,0.553355
2764,FBLN5,4,355.000000,0.423172
2765,FBN1,1,250.000000,0.576867
2766,FBP1,3,722.000000,0.509607
2767,FBRS,3,932.000000,0.393448
2768,FBRSL1,3,752.000000,0.527361
2769,FBXL12,4,894.000000,0.356762
2770,FBXL14,5,742.000000,0.453045
2771,FBXL15,3,905.000000,0.549122
2772,FBXL16,6,103.000000,0.570721
2773,FBXL17,6,742.000000,0.506920
2774,FBXL19,3,491.000000,0.494484
2775,FBXL20,7,135.000000,0.463350
2776,FBXL3,4,420.000000,0.448540
2777,FBXL4,5,188.000000,0.455797
2778,FBXL5,6,345.000000,0.471183
2779,FBXL6,3,205.000000,0.484409
2780,FBXL7,1,16.000000,0.300000
2781,FBXO11,6,1056.000000,0.489828
2782,FBXO2,4,289.000000,0.498847
2783,FBXO21,6,623.000000,0.444654
2784,FBXO25,4,147.000000,0.455876
2785,FBXO28,10,566.000000,0.443291
2786,FBXO3,6,1433.000000,0.404522
2787,FBXO31,4,513.000000,0.346537
2788,FBXO32,4,274.000000,0.516296
2789,FBXO33,5,270.000000,0.411979
2790,FBXO34,6,1213.000000,0.462012
2791,FBXO38,6,1305.000000,0.421143
2792,FBXO4,10,334.000000,0.401971
2793,FBXO42,6,874.000000,0.418161
2794,FBXO44,3,678.000000,0.486020
2795,FBXO45,6,144.000000,0.469503
2796,FBXO46,3,440.000000,0.530006
2797,FBXO6,3,315.000000,0.373046
2798,FBXO7,4,149.000000,0.337838
2799,FBXO8,6,791.000000,0.411765
2800,FBXO9,15,154.000000,0.450641
2801,FBXW11,6,716.000000,0.519909
2802,FBXW2,6,691.000000,0.544399
2803,FBXW4,3,1019.000000,0.504929
2804,FBXW5,3,793.000000,0.468799
2805,FBXW8,6,519.000000,0.407667
2806,FBXW9,3,1223.000000,0.423755
2807,FCER1G,1,116.000000,0.429535
2808,FCF1,5,812.000000,0.474185
2809,FCGBP,3,279.000000,0.712359
2810,FCGR2A,1,112.000000,0.482304
2811,FCGR3A,1,172.000000,0.392221
2812,FCGRT,3,619.000000,0.627602
2813,FCHO2,6,1150.000000,0.478795
2814,FCHSD2,1,81.000000,0.491667
2815,FCMR,12,94.000000,0.703272
2816,FCSK,3,1084.000000,0.431787
2817,FDCSP,4,160.000000,0.626887
2818,FDFT1,13,120.000000,0.639356
2819,FDPS,11,80.000000,0.296203
2820,FDX1,1,82.000000,0.312556
2821,FDXR,3,561.000000,0.632958
2822,FECH,6,634.000000,0.444890
2823,FEM1B,6,865.000000,0.522292
2824,FEM1C,6,956.000000,0.422390
2825,FEN1,5,228.000000,0.327576
2826,FERMT2,2,292.000000,0.547333
2827,FERMT3,12,144.000000,0.502720
2828,FES,3,498.000000,0.494905
2829,FEZ2,4,259.000000,0.387357
2830,FGB,11,98.000000,0.495477
2831,FGD3,6,400.000000,0.508308
2832,FGD5,6,130.000000,0.677996
2833,FGD6,5,572.000000,0.525964
2834,FGF1,4,420.000000,0.486726
2835,FGF10,3,162.000000,0.693198
2836,FGF2,6,220.000000,0.625363
2837,FGFBP2,2,241.000000,0.793499
2838,FGFR1,4,196.000000,0.377446
2839,FGFR1OP2,5,630.000000,0.570465
2840,FGFR2,6,354.000000,0.575839
2841,FGFR3,3,239.000000,0.736050
2842,FGFR4,3,108.000000,0.600727
2843,FGFRL1,2,163.000000,0.758237
2844,FGG,11,98.000000,0.501999
2845,FGL2,12,24.000000,0.260870
2846,FGR,12,24.000000,0.355072
2847,FH,3,209.000000,0.393909
2848,FHL1,4,192.000000,0.555955
2849,FHL2,10,107.000000,0.673955
2850,FHL3,1,123.000000,0.310009
2851,FHOD1,7,190.000000,0.464829
2852,FIBIN,1,110.000000,0.536614
2853,FIBP,3,494.000000,0.522620
2854,FIGNL1,6,869.000000,0.524749
2855,FILIP1L,4,134.000000,0.496914
2856,FIP1L1,15,561.000000,0.354966
2857,FIS1,3,806.000000,0.493075
2858,FITM2,6,49.000000,0.424320
2859,FJX1,3,26.000000,0.553846
2860,FKBP10,3,181.000000,0.477962
2861,FKBP11,3,168.000000,0.312019
2862,FKBP14,5,962.000000,0.450083
2863,FKBP15,6,1276.000000,0.380520
2864,FKBP1A,5,82.000000,0.273412
2865,FKBP3,3,429.000000,0.293478
2866,FKBP4,5,630.000000,0.493618
2867,FKBP5,13,71.000000,0.491751
2868,FKBP7,5,448.000000,0.522321
2869,FKBP8,3,935.000000,0.505314
2870,FKBP9,1,455.000000,0.344251
2871,FKBPL,3,391.000000,0.502472
2872,FKRP,3,691.000000,0.508194
2873,FLAD1,7,220.000000,0.353259
2874,FLI1,4,61.000000,0.393443
2875,FLII,15,765.000000,0.382972
2876,FLNA,4,109.000000,0.480972
2877,FLNB,6,520.000000,0.494220
2878,FLOT1,3,1087.000000,0.474615
2879,FLOT2,7,355.000000,0.313599
2880,FLRT3,6,143.000000,0.492958
2881,FLT1,1,33.000000,0.441288
2882,FLVCR1,6,370.000000,0.395415
2883,FLYWCH1,15,838.000000,0.452927
2884,FLYWCH2,3,765.000000,0.525665
2885,FMNL1,12,158.000000,0.466500
2886,FMNL2,5,574.000000,0.576682
2887,FMNL3,12,113.000000,0.372788
2888,FMO2,4,406.000000,0.454455
2889,FMO5,13,154.000000,0.446057
2890,FMOD,3,323.000000,0.617157
2891,FMR1,5,730.000000,0.523464
2892,FN1,1,174.000000,0.616969
2893,FN3K,3,772.000000,0.454977
2894,FN3KRP,15,688.000000,0.440168
2895,FNBP1,15,126.000000,0.373460
2896,FNBP1L,6,395.000000,0.587535
2897,FNBP4,15,902.000000,0.438680
2898,FNDC1,1,249.000000,0.572322
2899,FNDC10,3,396.000000,0.507672
2900,FNDC3A,5,941.000000,0.458699
2901,FNDC3B,1,417.000000,0.392801
2902,FNDC4,2,314.000000,0.519993
2903,FNIP1,6,566.000000,0.522993
2904,FNIP2,2,69.000000,0.331628
2905,FNTA,5,582.000000,0.577864
2906,FOCAD,5,1177.000000,0.451663
2907,FOLR1,4,378.000000,0.498421
2908,FOLR2,4,23.000000,0.371542
2909,FOS,4,134.000000,0.672988
2910,FOSB,4,333.000000,0.505554
2911,FOSL2,4,94.000000,0.430108
2912,FOXA1,3,509.000000,0.349481
2913,FOXC1,5,360.000000,0.684138
2914,FOXI1,3,249.000000,0.690083
2915,FOXJ2,6,1411.000000,0.413583
2916,FOXJ3,6,956.000000,0.505656
2917,FOXK1,4,244.000000,0.564191
2918,FOXK2,7,529.000000,0.317988
2919,FOXM1,5,569.000000,0.574482
2920,FOXN2,3,307.000000,0.368866
2921,FOXN3,2,277.000000,0.433632
2922,FOXO1,2,332.000000,0.556346
2923,FOXO3,4,61.000000,0.497268
2924,FOXO4,4,488.000000,0.439795
2925,FOXP4,15,112.000000,0.381918
2926,FOXRED1,15,470.000000,0.516654
2927,FOXRED2,6,335.000000,0.400929
2928,FPGS,3,265.000000,0.575186
2929,FPGT,6,1095.000000,0.413420
2930,FPR1,12,31.000000,0.615054
2931,FPR3,1,153.000000,0.424063
2932,FRA10AC1,5,313.000000,0.540489
2933,FRAT1,3,769.000000,0.550133
2934,FRAT2,3,207.000000,0.511983
2935,FRG1,3,175.000000,0.490640
2936,FRMD6,6,530.000000,0.473902
2937,FRMD8,7,43.000000,0.400886
2938,FRS2,6,859.000000,0.541324
2939,FRYL,6,804.000000,0.567223
2940,FRZB,15,85.000000,0.526891
2941,FSCN1,1,107.000000,0.305414
2942,FSIP1,6,165.000000,0.514708
2943,FST,1,44.000000,0.369979
2944,FSTL1,4,86.000000,0.454720
2945,FSTL3,1,73.000000,0.327245
2946,FTH1,1,52.000000,0.299397
2947,FTL,1,23.000000,0.328063
2948,FTO,3,204.000000,0.388293
2949,FTSJ1,5,218.000000,0.349469
2950,FTSJ3,7,224.000000,0.343209
2951,FUBP1,5,1314.000000,0.424498
2952,FUBP3,6,909.000000,0.478187
2953,FUCA1,6,350.000000,0.508702
2954,FUCA2,5,82.000000,0.343571
2955,FUNDC1,3,439.000000,0.489167
2956,FUNDC2,3,390.000000,0.615925
2957,FUOM,12,13.000000,0.294872
2958,FURIN,6,17.000000,0.375000
2959,FUS,15,576.000000,0.512488
2960,FUT11,1,285.000000,0.492340
2961,FUT8,6,24.000000,0.471014
2962,FUZ,3,929.000000,0.515232
2963,FXR1,6,258.000000,0.538473
2964,FXR2,3,689.000000,0.452016
2965,FXYD5,3,108.000000,0.480962
2966,FYB1,12,203.000000,0.376140
2967,FYCO1,6,929.000000,0.463016
2968,FYN,4,82.000000,0.420355
2969,FYTTD1,6,783.000000,0.405470
2970,FZD1,6,345.000000,0.438895
2971,FZD4,2,344.000000,0.577259
2972,FZD6,10,274.000000,0.479666
2973,FZD7,4,514.000000,0.442700
2974,FZD8,4,338.000000,0.502537
2975,FZR1,3,1198.000000,0.438661
2976,G0S2,2,290.000000,0.598568
2977,G3BP1,6,1019.000000,0.480036
2978,G3BP2,6,1130.000000,0.462624
2979,G6PC3,3,804.000000,0.454010
2980,G6PD,13,103.000000,0.729869
2981,GAA,3,678.000000,0.392239
2982,GAB1,6,817.000000,0.518654
2983,GAB2,2,318.000000,0.602742
2984,GABARAPL1,2,298.000000,0.429485
2985,GABARAPL2,3,374.000000,0.390446
2986,GABBR1,15,516.000000,0.515745
2987,GABPA,5,766.000000,0.541091
2988,GABPB1,6,679.000000,0.442317
2989,GABPB2,5,12.000000,0.409091
2990,GABRP,4,351.000000,0.559398
2991,GADD45A,10,13.000000,0.589744
2992,GADD45B,4,107.000000,0.686299
2993,GADD45G,3,61.000000,0.560109
2994,GADD45GIP1,3,1033.000000,0.499537
2995,GAK,3,1053.000000,0.438783
2996,GAL3ST4,1,122.000000,0.279095
2997,GALC,6,500.000000,0.506661
2998,GALE,3,207.000000,0.332630
2999,GALK1,3,623.000000,0.629570
3000,GALM,13,90.000000,0.744070
3001,GALNT1,1,475.000000,0.418743
3002,GALNT10,6,737.000000,0.463811
3003,GALNT11,15,601.000000,0.467327
3004,GALNT15,2,284.000000,0.719181
3005,GALNT18,3,195.000000,0.559873
3006,GALNT2,6,511.000000,0.530026
3007,GALNT3,4,108.000000,0.487366
3008,GALNT6,3,138.000000,0.383265
3009,GALNT7,6,319.000000,0.429723
3010,GAMT,3,673.000000,0.442771
3011,GANAB,5,1171.000000,0.411335
3012,GAPDH,5,203.000000,0.421451
3013,GAPVD1,6,972.000000,0.532761
3014,GAR1,5,389.000000,0.333753
3015,GARRE1,4,355.000000,0.397056
3016,GARS1,1,216.000000,0.470198
3017,GART,5,527.000000,0.540350
3018,GAS1,4,204.000000,0.378103
3019,GAS2L1,3,472.000000,0.492839
3020,GAS6,4,399.000000,0.426909
3021,GAS7,4,112.000000,0.531692
3022,GASK1B,6,525.000000,0.451894
3023,GATA2,3,64.000000,0.557044
3024,GATA3,3,432.000000,0.369092
3025,GATAD1,6,778.000000,0.419642
3026,GATAD2A,15,584.000000,0.334923
3027,GATAD2B,6,915.000000,0.438354
3028,GATC,6,582.000000,0.546800
3029,GATD1,3,1071.000000,0.475688
3030,GATM,6,738.000000,0.526613
3031,GBA,10,402.000000,0.280927
3032,GBA2,15,839.000000,0.397814
3033,GBE1,2,232.000000,0.705143
3034,GBF1,5,641.000000,0.431260
3035,GBP1,5,465.000000,0.522377
3036,GBP2,7,66.000000,0.377156
3037,GBP3,10,245.000000,0.459217
3038,GBP4,1,128.000000,0.326895
3039,GCA,5,219.000000,0.529220
3040,GCAT,12,55.000000,0.356229
3041,GCC1,6,891.000000,0.522912
3042,GCC2,6,1266.000000,0.472175
3043,GCDH,2,241.000000,0.618534
3044,GCFC2,6,725.000000,0.485182
3045,GCH1,1,82.000000,0.384824
3046,GCLC,6,101.000000,0.575644
3047,GCLM,1,192.000000,0.391798
3048,GCN1,6,664.000000,0.507246
3049,GCNT1,4,60.000000,0.749153
3050,GCNT2,13,97.000000,0.737328
3051,GDE1,6,626.000000,0.476631
3052,GDF15,10,21.000000,0.400000
3053,GDI1,3,795.000000,0.475377
3054,GDI2,5,532.000000,0.326062
3055,GEM,4,181.000000,0.504911
3056,GEMIN2,5,517.000000,0.483439
3057,GEMIN4,15,737.000000,0.412701
3058,GEMIN5,5,1120.000000,0.460816
3059,GEMIN6,5,463.000000,0.320038
3060,GEMIN8,3,679.000000,0.525586
3061,GET3,3,1089.000000,0.406832
3062,GFM1,6,893.000000,0.519157
3063,GFM2,6,434.000000,0.485382
3064,GFOD2,3,414.000000,0.452340
3065,GFPT1,6,329.000000,0.516606
3066,GFPT2,4,90.000000,0.477653
3067,GFRA1,3,108.000000,0.496712
3068,GFUS,3,130.000000,0.432200
3069,GGA1,3,751.000000,0.543560
3070,GGA2,6,1182.000000,0.405064
3071,GGA3,15,824.000000,0.387078
3072,GGCT,10,19.000000,0.368421
3073,GGCX,6,486.000000,0.523567
3074,GGNBP2,7,171.000000,0.411627
3075,GGPS1,3,386.000000,0.333356
3076,GGT5,3,388.000000,0.573497
3077,GGT6,15,91.000000,0.356288
3078,GGT7,3,836.000000,0.427227
3079,GHDC,3,956.000000,0.428025
3080,GHITM,5,66.000000,0.541259
3081,GHR,2,268.000000,0.747051
3082,GHRH,3,276.000000,0.733834
3083,GID4,6,637.000000,0.504759
3084,GID8,15,212.000000,0.426496
3085,GIGYF1,15,695.000000,0.464201
3086,GIGYF2,6,1207.000000,0.445045
3087,GIMAP2,5,249.000000,0.552857
3088,GIMAP4,12,76.000000,0.650877
3089,GIMAP6,4,134.000000,0.591292
3090,GIMAP7,12,40.000000,0.397436
3091,GIMAP8,4,165.000000,0.537768
3092,GINM1,12,12.000000,0.227273
3093,GINS1,5,473.000000,0.527645
3094,GINS2,10,47.000000,0.303423
3095,GIPC1,3,979.000000,0.526987
3096,GIT1,7,297.000000,0.317363
3097,GJA1,10,262.000000,0.576877
3098,GJA4,3,195.000000,0.488395
3099,GJA5,1,154.000000,0.617774
3100,GJB2,1,248.000000,0.579404
3101,GJC3,3,482.000000,0.485960
3102,GK5,6,1005.000000,0.482785
3103,GLA,15,4.000000,0.333333
3104,GLB1,5,289.000000,0.318483
3105,GLB1L,6,589.000000,0.470676
3106,GLB1L2,5,264.000000,0.447056
3107,GLCCI1,6,112.000000,0.523970
3108,GLCE,6,364.000000,0.438259
3109,GLE1,6,1016.000000,0.356474
3110,GLG1,5,772.000000,0.409884
3111,GLI3,6,1040.000000,0.466282
3112,GLIPR1,5,283.000000,0.467534
3113,GLIPR2,12,56.000000,0.552597
3114,GLIS2,1,230.000000,0.441580
3115,GLMN,5,794.000000,0.436394
3116,GLMP,5,570.000000,0.387143
3117,GLO1,5,583.000000,0.384414
3118,GLOD4,15,460.000000,0.417240
3119,GLRB,3,257.000000,0.617735
3120,GLRX,7,182.000000,0.375751
3121,GLRX2,6,608.000000,0.406675
3122,GLRX3,5,483.000000,0.601617
3123,GLRX5,3,175.000000,0.314023
3124,GLS,5,694.000000,0.538414
3125,GLT8D1,15,840.000000,0.312518
3126,GLT8D2,1,250.000000,0.334104
3127,GLTP,4,226.000000,0.413255
3128,GLUD1,6,155.000000,0.445078
3129,GLUL,2,202.000000,0.777105
3130,GLYATL2,11,81.000000,0.604938
3131,GLYR1,15,780.000000,0.388144
3132,GM2A,11,157.000000,0.297240
3133,GMCL1,2,120.000000,0.836555
3134,GMDS,7,68.000000,0.343723
3135,GMEB1,7,129.000000,0.380451
3136,GMEB2,15,552.000000,0.438952
3137,GMFB,6,474.000000,0.453109
3138,GMFG,12,111.000000,0.311220
3139,GMIP,12,202.000000,0.264962
3140,GMNN,4,186.000000,0.424935
3141,GMPPA,3,395.000000,0.443873
3142,GMPPB,3,412.000000,0.387948
3143,GMPR,3,98.000000,0.623606
3144,GMPR2,6,983.000000,0.332854
3145,GMPS,5,1039.000000,0.417995
3146,GNA11,3,882.000000,0.442885
3147,GNA12,6,406.000000,0.462410
3148,GNA13,11,118.000000,0.434449
3149,GNA15,3,79.000000,0.591691
3150,GNAI2,3,290.000000,0.399809
3151,GNAI3,5,643.000000,0.440338
3152,GNAQ,6,329.000000,0.490678
3153,GNAS,15,81.000000,0.348765
3154,GNB1,6,719.000000,0.454558
3155,GNB2,3,1163.000000,0.460387
3156,GNB4,10,261.000000,0.446390
3157,GNE,13,196.000000,0.352119
3158,GNG11,4,420.000000,0.387339
3159,GNG12,6,611.000000,0.540925
3160,GNG2,2,123.000000,0.519526
3161,GNG5,3,531.000000,0.580599
3162,GNG7,4,451.000000,0.465001
3163,GNL1,3,887.000000,0.376749
3164,GNL2,5,382.000000,0.386871
3165,GNL3,6,243.000000,0.385471
3166,GNL3L,5,306.000000,0.533012
3167,GNMT,13,126.000000,0.411302
3168,GNPAT,10,137.000000,0.584371
3169,GNPDA1,5,385.000000,0.289407
3170,GNPDA2,6,819.000000,0.477797
3171,GNPNAT1,5,341.000000,0.381680
3172,GNPTAB,5,639.000000,0.424959
3173,GNPTG,3,1268.000000,0.433138
3174,GNS,6,1002.000000,0.492972
3175,GOLGA1,6,1539.000000,0.373331
3176,GOLGA2,15,873.000000,0.365714
3177,GOLGA3,6,1027.000000,0.505737
3178,GOLGA4,6,1285.000000,0.454305
3179,GOLGA5,6,488.000000,0.413034
3180,GOLGA7,1,283.000000,0.435230
3181,GOLGA8A,15,284.000000,0.523541
3182,GOLGB1,6,1170.000000,0.460070
3183,GOLIM4,1,436.000000,0.383254
3184,GOLM1,7,247.000000,0.428162
3185,GOLM2,6,727.000000,0.488884
3186,GOLPH3,6,574.000000,0.475576
3187,GOLPH3L,10,236.000000,0.474324
3188,GOLT1A,3,228.000000,0.429129
3189,GOLT1B,5,735.000000,0.532588
3190,GON4L,6,1025.000000,0.430541
3191,GON7,6,311.000000,0.382118
